playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
9.135 0.25 0.28 0.65 0.553663 0.00217763 0.624017   0.0036759 -0.00795026   0.0064916    -1.57749   0.0012511     1.56797    0.795239
9.136 0.25 0.28 0.65 0.553643 0.00221783 0.624027  0.00372547 -0.00806525  0.00657914    -1.57758   0.0012685     1.56793    0.795372
9.137 0.25 0.28 0.65 0.553623 0.00225845 0.624036  0.00377536 -0.00818098  0.00666724    -1.57766  0.00128602     1.56789    0.795506
9.138 0.25 0.28 0.65 0.553602 0.00229949 0.624046  0.00382556 -0.00829743  0.00675589    -1.57775  0.00130364     1.56786     0.79564
9.139 0.25 0.28 0.65 0.553581 0.00234096 0.624055  0.00387607 -0.00841461  0.00684509    -1.57783  0.00132138     1.56782    0.795775
9.14 0.25 0.28 0.65 0.553561 0.00238285 0.624065  0.00392689 -0.00853251  0.00693485    -1.57792  0.00133923     1.56778    0.795911
9.141 0.25 0.28 0.65 0.55354 0.00242517 0.624075  0.00397803 -0.00865113  0.00702515      -1.578  0.00135718     1.56775    0.796048
9.142 0.25 0.28 0.65 0.553518 0.00246791 0.624085  0.00402948 -0.00877048  0.00711601    -1.57809  0.00137525     1.56771    0.796186
9.143 0.25 0.28 0.65 0.553497 0.00251108 0.624095  0.00408124 -0.00889056  0.00720742    -1.57817  0.00139342     1.56767    0.796324
9.144 0.25 0.28 0.65 0.553475 0.00255468 0.624105  0.00413331 -0.00901135  0.00729938    -1.57826   0.0014117     1.56763    0.796464
9.145 0.25 0.28 0.65 0.553453 0.00259871 0.624116  0.00418569 -0.00913287  0.00739188    -1.57835   0.0014301     1.56759    0.796604
9.146 0.25 0.28 0.65 0.553431 0.00264317 0.624126  0.00423839 -0.00925511  0.00748494    -1.57844   0.0014486     1.56755    0.796745
9.147 0.25 0.28 0.65 0.553408 0.00268805 0.624137  0.00429139 -0.00937806  0.00757854    -1.57853  0.00146721     1.56751    0.796887
9.148 0.25 0.28 0.65 0.553386 0.00273337 0.624148   0.0043447 -0.00950174  0.00767269    -1.57862  0.00148593     1.56748     0.79703
9.149 0.25 0.28 0.65 0.553363 0.00277911 0.624159  0.00439832 -0.00962613  0.00776739    -1.57871  0.00150476     1.56744    0.797173
9.15 0.25 0.28 0.65 0.55334 0.00282529 0.62417  0.00445226 -0.00975124  0.00786263     -1.5788  0.00152369      1.5674    0.797318
9.151 0.25 0.28 0.65 0.553316 0.0028719 0.624181   0.0045065 -0.00987706  0.00795842    -1.57889  0.00154274     1.56736    0.797463
9.152 0.25 0.28 0.65 0.553293 0.00291894 0.624192 0.00456104 -0.0100036 0.00805475   -1.57898 0.00156189    1.56732   0.797609
9.153 0.25 0.28 0.65 0.553269 0.00296642 0.624203  0.0046159 -0.0101309 0.00815162   -1.57907 0.00158115    1.56728   0.797756
9.154 0.25 0.28 0.65 0.553245 0.00301433 0.624215 0.00467106 -0.0102588 0.00824904   -1.57916 0.00160052    1.56723   0.797904
9.155 0.25 0.28 0.65 0.553221 0.00306267 0.624227 0.00472653 -0.0103875   0.008347   -1.57926    0.00162    1.56719   0.798052
9.156 0.25 0.28 0.65 0.553196 0.00311144 0.624238 0.00478231 -0.0105169 0.00844551   -1.57935 0.00163959    1.56715   0.798201
9.157 0.25 0.28 0.65 0.553171 0.00316065 0.62425 0.00483839  -0.010647 0.00854455   -1.57945 0.00165928    1.56711   0.798351
9.158 0.25 0.28 0.65 0.553147 0.0032103 0.624262 0.00489478 -0.0107778 0.00864413   -1.57954 0.00167908    1.56707   0.798502
9.159 0.25 0.28 0.65 0.553121 0.00326038 0.624275 0.00495148 -0.0109093 0.00874426   -1.57964 0.00169898    1.56703   0.798654
9.16 0.25 0.28 0.65 0.553096 0.0033109 0.624287 0.00500848 -0.0110416 0.00884492   -1.57973   0.001719    1.56699   0.798807
9.161 0.25 0.28 0.65 0.55307 0.00336185 0.624299 0.00506579 -0.0111745 0.00894612   -1.57983 0.00173912    1.56694    0.79896
9.162 0.25 0.28 0.65 0.553044 0.00341325 0.624312  0.0051234 -0.0113081 0.00904786   -1.57992 0.00175935     1.5669   0.799114
9.163 0.25 0.28 0.65 0.553018 0.00346507 0.624324 0.00518131 -0.0114425 0.00915014   -1.58002 0.00177969    1.56686    0.79927
9.164 0.25 0.28 0.65 0.552992 0.00351734 0.624337 0.00523953 -0.0115776 0.00925295   -1.58012 0.00180013    1.56682   0.799425
9.165 0.25 0.28 0.65 0.552965 0.00357004 0.62435 0.00529805 -0.0117133  0.0093563   -1.58022 0.00182068    1.56677   0.799582
9.166 0.25 0.28 0.65 0.552939 0.00362319 0.624363 0.00535688 -0.0118498 0.00946019   -1.58032 0.00184133    1.56673    0.79974
9.167 0.25 0.28 0.65 0.552912 0.00367677 0.624376 0.00541601 -0.0119869 0.00956461   -1.58042 0.00186209    1.56669   0.799898
