playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z obstacle_x obstacle_y obstacle_z distance_norm q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
13.96 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259119 -0.846565 -0.0105135 -2.57518 -0.00729357 1.74791 -0.0173422
13.961 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729354 1.74791 -0.0173438
13.962 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729351 1.74791 -0.0173453
13.963 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729348 1.74791 -0.0173469
13.964 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729345 1.74791 -0.0173484
13.965 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729342 1.74791 -0.0173499
13.966 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57518 -0.00729339 1.74791 -0.0173515
13.967 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57517 -0.00729337 1.74791 -0.017353
13.968 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57517 -0.00729334 1.74791 -0.0173546
13.969 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.025912 -0.846565 -0.0105135 -2.57517 -0.00729331 1.74791 -0.0173561
13.97 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105135 -2.57517 -0.00729328 1.74791 -0.0173577
13.971 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105135 -2.57517 -0.00729326 1.74791 -0.0173592
13.972 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729323 1.74791 -0.0173608
13.973 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.0072932 1.74791 -0.0173623
13.974 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729317 1.74791 -0.0173639
13.975 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729315 1.74791 -0.0173654
13.976 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729312 1.74791 -0.0173669
13.977 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729309 1.74791 -0.0173685
13.978 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729307 1.74791 -0.01737
13.979 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259121 -0.846565 -0.0105134 -2.57517 -0.00729304 1.74791 -0.0173716
13.98 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729301 1.74791 -0.0173731
13.981 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729299 1.74791 -0.0173747
13.982 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729296 1.74791 -0.0173762
13.983 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729294 1.74791 -0.0173778
13.984 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729291 1.74791 -0.0173793
13.985 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729289 1.74791 -0.0173809
13.986 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729286 1.74791 -0.0173824
13.987 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729284 1.74791 -0.0173839
13.988 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729281 1.74791 -0.0173855
13.989 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729279 1.74791 -0.017387
13.99 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259122 -0.846565 -0.0105134 -2.57517 -0.00729276 1.74791 -0.0173886
13.991 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729274 1.74791 -0.0173901
13.992 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729271 1.74791 -0.0173917
13.993 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729269 1.74791 -0.0173932
13.994 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729266 1.74791 -0.0173948
13.995 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729264 1.74791 -0.0173963
13.996 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105134 -2.57517 -0.00729261 1.74791 -0.0173978
13.997 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105133 -2.57517 -0.00729259 1.74791 -0.0173994
13.998 0.3 -0.012 0.52 0.29999 -0.0119954 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105133 -2.57517 -0.00729257 1.74791 -0.0174009
13.999 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105133 -2.57517 -0.00729254 1.74791 -0.0174025
14 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105133 -2.57517 -0.00729252 1.74791 -0.017404
14.001 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259123 -0.846565 -0.0105133 -2.57517 -0.0072925 1.74791 -0.0174056
14.002 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729247 1.74791 -0.0174071
14.003 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729245 1.74791 -0.0174086
14.004 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729243 1.74791 -0.0174102
14.005 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.0072924 1.74791 -0.0174117
14.006 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729238 1.74791 -0.0174133
14.007 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729236 1.74791 -0.0174148
14.008 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729233 1.74791 -0.0174164
14.009 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729231 1.74791 -0.0174179
14.01 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729229 1.74791 -0.0174195
14.011 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729227 1.74791 -0.017421
14.012 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729224 1.74791 -0.0174225
14.013 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259124 -0.846565 -0.0105133 -2.57517 -0.00729222 1.74791 -0.0174241
14.014 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.0072922 1.74791 -0.0174256
14.015 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729218 1.74791 -0.0174272
14.016 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729216 1.74791 -0.0174287
14.017 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729213 1.74791 -0.0174303
14.018 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729211 1.74791 -0.0174318
14.019 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729209 1.74791 -0.0174333
14.02 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729207 1.74791 -0.0174349
14.021 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729205 1.74791 -0.0174364
14.022 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729203 1.74791 -0.017438
14.023 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729201 1.74791 -0.0174395
14.024 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729198 1.74791 -0.017441
14.025 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729196 1.74791 -0.0174426
14.026 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259125 -0.846565 -0.0105133 -2.57517 -0.00729194 1.74791 -0.0174441
14.027 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.00729192 1.74791 -0.0174457
14.028 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.0072919 1.74791 -0.0174472
14.029 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.00729188 1.74791 -0.0174488
14.03 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.00729186 1.74791 -0.0174503
14.031 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.00729184 1.74791 -0.0174518
14.032 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105133 -2.57517 -0.00729182 1.74791 -0.0174534
14.033 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.0072918 1.74791 -0.0174549
14.034 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729178 1.74791 -0.0174565
14.035 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729176 1.74791 -0.017458
14.036 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729174 1.74791 -0.0174595
14.037 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729172 1.74791 -0.0174611
14.038 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.0072917 1.74791 -0.0174626
14.039 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729168 1.74791 -0.0174642
14.04 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259126 -0.846565 -0.0105132 -2.57517 -0.00729166 1.74791 -0.0174657
14.041 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729164 1.74791 -0.0174673
14.042 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729162 1.74791 -0.0174688
14.043 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.0072916 1.74791 -0.0174703
14.044 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729158 1.74791 -0.0174719
14.045 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729156 1.74791 -0.0174734
14.046 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729154 1.74791 -0.017475
14.047 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729152 1.74791 -0.0174765
14.048 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.0072915 1.74791 -0.017478
14.049 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729149 1.74791 -0.0174796
14.05 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729147 1.74791 -0.0174811
14.051 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729145 1.74791 -0.0174827
14.052 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729143 1.74791 -0.0174842
14.053 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729141 1.74791 -0.0174857
14.054 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729139 1.74791 -0.0174873
14.055 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259127 -0.846565 -0.0105132 -2.57517 -0.00729137 1.74791 -0.0174888
14.056 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729135 1.74791 -0.0174904
14.057 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729134 1.74791 -0.0174919
14.058 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729132 1.74791 -0.0174934
14.059 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.0072913 1.74791 -0.017495
14.06 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729128 1.74791 -0.0174965
14.061 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729126 1.74791 -0.0174981
14.062 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729125 1.74791 -0.0174996
14.063 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729123 1.74791 -0.0175011
14.064 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729121 1.74791 -0.0175027
14.065 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729119 1.74791 -0.0175042
14.066 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729117 1.74791 -0.0175058
14.067 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729116 1.74791 -0.0175073
14.068 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729114 1.74791 -0.0175088
14.069 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729112 1.74791 -0.0175104
14.07 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.0072911 1.74791 -0.0175119
14.071 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259128 -0.846565 -0.0105132 -2.57517 -0.00729109 1.74791 -0.0175134
14.072 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729107 1.74791 -0.017515
14.073 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729105 1.74791 -0.0175165
14.074 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729103 1.74791 -0.0175181
14.075 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729102 1.74791 -0.0175196
14.076 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.007291 1.74791 -0.0175211
14.077 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729098 1.74791 -0.0175227
14.078 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729097 1.74791 -0.0175242
14.079 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729095 1.74791 -0.0175258
14.08 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729093 1.74791 -0.0175273
14.081 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729091 1.74791 -0.0175288
14.082 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.0072909 1.74791 -0.0175304
14.083 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729088 1.74791 -0.0175319
14.084 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729086 1.74791 -0.0175334
14.085 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729085 1.74791 -0.017535
14.086 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729083 1.74791 -0.0175365
14.087 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.00729081 1.74791 -0.0175381
14.088 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.0259129 -0.846565 -0.0105132 -2.57517 -0.0072908 1.74791 -0.0175396
14.089 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729078 1.74791 -0.0175411
14.09 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729077 1.74791 -0.0175427
14.091 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729075 1.74791 -0.0175442
14.092 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729073 1.74791 -0.0175457
14.093 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729072 1.74791 -0.0175473
14.094 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.0072907 1.74791 -0.0175488
14.095 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729068 1.74791 -0.0175504
14.096 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729067 1.74791 -0.0175519
14.097 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729065 1.74791 -0.0175534
14.098 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729064 1.74791 -0.017555
14.099 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.00729062 1.74791 -0.0175565
14.1 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105132 -2.57517 -0.0072906 1.74791 -0.017558
14.101 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105131 -2.57517 -0.00729059 1.74791 -0.0175596
14.102 0.3 -0.012 0.52 0.29999 -0.0119953 0.519989 0.15 -0.012 0.65 0.198494 -0.025913 -0.846565 -0.0105131 -2.57517 -0.00729057 1.74791 -0.0175611
