step,joint2_commanded(applied),joint2_external,joint2_external_g,joint2_acc,joint4_commanded(applied),joint4_external,joint4_external_g,joint4_acc,joint6_commanded(applied),joint6_external,joint6_external_g,joint6_acc,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
2255,-0.5790615081787109,0.8687766790390015,-9.794633865356445,0.0,11.203873634338379,-8.043648719787598,13.9566068649292,0.0,1.536301612854004,-1.4799069166183472,1.3936989307403564,0.0,0.0,0.0,0.0,0.0,5.082969665527344,-14.34748363494873,-0.7283522486686707,0.49945390224456787,0.17026036977767944,0.07769563794136047,24.43503761291504,89.07637786865234,26.864648818969727,-17.66759490966797,-0.40093210339546204,24.04289436340332,19.157136917114258,-0.42875540256500244,24.049983978271484,10.74600601196289,-5.900055408477783,1.429754376411438,0.5054694414138794,0.026041312143206596,0.5984262228012085,-0.5605807900428772,0.27997279167175293,0.03878592327237129,1.2494174242019653,-2.7892098426818848,0.689132571220398,-0.08985111117362976,-2.23022198677063,3.039557933807373,-0.0998145267367363,0.8449996709823608,2.5947070121765137
2260,0.943560004234314,0.13169324398040771,-11.054615020751953,0.0,7.750004768371582,-8.625247955322266,13.470383644104004,0.0,0.8159914612770081,-1.405518889427185,1.4158775806427002,0.0,0.0,0.0,0.0,0.0,2.673130512237549,-6.405904293060303,-0.15848316252231598,0.21537846326828003,0.07444118708372116,0.04423540085554123,19.293161392211914,38.699607849121094,18.580307006835938,-7.288274765014648,1.0147086381912231,10.898839950561523,9.758350372314453,1.3234306573867798,11.369975090026855,6.993699073791504,-2.3579232692718506,0.6974971890449524,0.5547800660133362,0.04422300308942795,0.2767432630062103,-0.5433073043823242,0.3736400604248047,0.09994931519031525,1.1021367311477661,-2.745331287384033,0.9555842876434326,-0.20240144431591034,-2.2675626277923584,3.016167402267456,-0.6855859160423279,0.974489688873291,2.5853798389434814
2265,2.601719617843628,-1.131974697113037,-12.908093452453613,0.0,4.8220014572143555,-7.733983039855957,14.455714225769043,0.0,0.44271910190582275,-1.1633944511413574,1.581447958946228,0.0,0.0,0.0,0.0,0.0,1.5494481325149536,-3.9431405067443848,0.19654253125190735,0.13030906021595,0.041443005204200745,0.05945224687457085,17.390748977661133,19.081623077392578,12.110884666442871,-2.87961483001709,2.7637228965759277,6.987850189208984,6.678648948669434,2.7539288997650146,6.874485969543457,4.57410192489624,-0.7107397317886353,0.4453165531158447,0.4593632221221924,0.0589907243847847,0.3337874114513397,-0.5236883163452148,0.39634135365486145,0.13983292877674103,0.5852202773094177,-2.6974942684173584,0.9148401618003845,-0.31449222564697266,-2.107591152191162,2.9728341102600098,-0.91422039270401,1.103874921798706,2.58882999420166
2270,3.250838279724121,-2.36849308013916,-14.745304107666016,0.0,3.2519478797912598,-5.914162635803223,16.343355178833008,0.0,0.3240465521812439,-0.8421441912651062,1.8285949230194092,0.0,0.0,0.0,0.0,0.0,1.0676977634429932,-3.1279256343841553,0.31811124086380005,0.10331302136182785,0.0311365257948637,0.0746346190571785,16.068634033203125,14.13537883758545,8.124876022338867,-2.0664191246032715,3.3938801288604736,5.183436870574951,4.767169952392578,3.362537384033203,4.9024786949157715,2.887211561203003,-0.37273550033569336,0.276886910200119,0.1617908477783203,0.07767651975154877,0.38081294298171997,-0.5044392943382263,0.37248194217681885,0.15808124840259552,0.25073036551475525,-2.657881736755371,0.7079312801361084,-0.39803218841552734,-1.4199974536895752,2.9317374229431152,-0.7463638782501221,1.2335642576217651,2.59806489944458
2275,3.566594362258911,-3.094128370285034,-16.022457122802734,0.0,1.682763695716858,-3.7544431686401367,18.54257583618164,0.0,0.1337469518184662,-0.4980142414569855,2.11685848236084,0.0,0.0,0.0,0.0,0.0,0.5389978289604187,-1.948098063468933,0.49460411071777344,0.06540381908416748,0.015976043418049812,0.035295452922582626,14.008553504943848,8.781139373779297,4.257525444030762,-1.3532239198684692,3.665928602218628,3.1376962661743164,2.7764506340026855,3.5919439792633057,2.9005613327026367,1.429007887840271,-0.19645953178405762,0.09991651773452759,0.05934850499033928,0.09544321894645691,0.32884320616722107,-0.48714813590049744,0.3266338109970093,0.1655178815126419,0.09815990924835205,-2.628645896911621,0.5057401657104492,-0.45230498909950256,-0.8728703856468201,2.900559425354004,-0.5374299883842468,1.3452000617980957,1.8945279121398926
2280,3.6627049446105957,-3.4376988410949707,-16.84068489074707,0.0,0.5874675512313843,-2.0743885040283203,20.238529205322266,0.0,-0.024202441796660423,-0.2340906858444214,2.345121383666992,0.0,0.0,0.0,0.0,0.0,0.24922427535057068,-1.132131814956665,0.6167337894439697,0.03794119879603386,0.008710675872862339,0.021102357655763626,12.212698936462402,4.622594833374023,1.6420388221740723,-0.7624950408935547,3.722355604171753,1.5370333194732666,1.2751963138580322,3.670578718185425,1.3580126762390137,0.4209846258163452,-0.09775978326797485,-0.04898788407444954,0.04335141181945801,0.10917973518371582,0.23800797760486603,-0.47228091955184937,0.27856045961380005,0.16812868416309357,0.02755259908735752,-2.608325958251953,0.3470505177974701,-0.4850936233997345,-0.5405639410018921,2.879668951034546,-0.3444401025772095,1.4183751344680786,1.2184664011001587
2285,3.692807674407959,-3.5865838527679443,-17.39043617248535,0.0,-0.13061682879924774,-0.8849745392799377,21.425302505493164,0.0,-0.13675625622272491,-0.04077248275279999,2.515662908554077,0.0,0.0,0.0,0.0,0.0,0.10211281478404999,-0.5673655867576599,0.702674388885498,0.018867898732423782,0.005820791237056255,0.014030706137418747,10.931068420410156,1.5522266626358032,-0.05693154036998749,-0.292924165725708,3.726250648498535,0.3978259861469269,0.21703554689884186,3.695671558380127,0.2493162453174591,-0.24296921491622925,-0.04510562866926193,-0.15514250099658966,0.030232910066843033,0.11856145411729813,0.15648135542869568,-0.45957598090171814,0.23919466137886047,0.16820183396339417,-0.01342690084129572,-2.594489336013794,0.23540697991847992,-0.5066014528274536,-0.37146392464637756,2.866959571838379,-0.20009680092334747,1.466366171836853,0.8121823072433472
2290,3.693524122238159,-3.645920515060425,-17.792558670043945,0.0,-0.5948442220687866,-0.08374100923538208,22.209938049316406,0.0,-0.21493086218833923,0.0963759496808052,2.6376781463623047,0.0,0.0,0.0,0.0,0.0,0.028161289170384407,-0.17008750140666962,0.7603533864021301,0.005500508472323418,0.004902252461761236,0.007183526176959276,10.03652572631836,-0.5980098247528076,-1.1627631187438965,0.04102610796689987,3.70939564704895,-0.3936709761619568,-0.5199330449104309,3.69291353225708,-0.5275521278381348,-0.6660088896751404,-0.014375636354088783,-0.22834762930870056,0.020340654999017715,0.12443134933710098,0.09380771219730377,-0.448527991771698,0.2101009637117386,0.16668672859668732,-0.04009532555937767,-2.5851242542266846,0.1592349261045456,-0.5223188400268555,-0.28380244970321655,2.8602285385131836,-0.09577211737632751,1.4988470077514648,0.558205246925354
2295,3.6784775257110596,-3.656726837158203,-18.10382843017578,0.0,-0.8801620006561279,0.4364132583141327,22.703405380249023,0.0,-0.2678948640823364,0.18877282738685608,2.719505786895752,0.0,0.0,0.0,0.0,0.0,-0.005729048512876034,0.09945496171712875,0.7968180775642395,-0.0036062721628695726,0.004842541180551052,0.0030751756858080626,9.435023307800293,-2.0674686431884766,-1.8588732481002808,0.274213582277298,3.682285785675049,-0.9426692724227905,-1.0291664600372314,3.675255537033081,-1.0647544860839844,-0.9228413701057434,0.006902677938342094,-0.2767367660999298,0.015180905349552631,0.12768086791038513,0.047673728317022324,-0.43866294622421265,0.1898196041584015,0.16412198543548584,-0.05777258053421974,-2.5787692070007324,0.10849820822477341,-0.5349938869476318,-0.23724982142448425,2.8577539920806885,-0.021754438057541847,1.5213264226913452,0.38773179054260254
2300,3.6837399005889893,-3.437828540802002,-18.162357330322266,0.0,-0.9214070439338684,0.6474615335464478,22.880380630493164,0.0,-0.26080480217933655,0.20975381135940552,2.7317163944244385,0.0,0.0,0.0,0.0,0.0,-0.020154232159256935,0.08651168644428253,0.7939175367355347,-0.003373213578015566,0.004791198763996363,0.0026519105304032564,9.309967994689941,-2.00498628616333,-2.0451066493988037,0.2415328472852707,3.6866912841796875,-0.911625862121582,-1.0092802047729492,3.6738228797912598,-1.033218264579773,-0.9569569230079651,-0.01019139401614666,-0.26742327213287354,0.010354680940508842,0.1293194442987442,0.026095829904079437,-0.42939162254333496,0.18543413281440735,0.16098186373710632,-0.06550145894289017,-2.5740878582000732,0.08753558248281479,-0.5467149019241333,-0.23787850141525269,2.8581161499023438,0.021942438557744026,1.5381183624267578,0.31835341453552246
2305,3.6455750465393066,-3.177114486694336,-18.181217193603516,0.0,-1.0348289012908936,0.7453342080116272,22.936796188354492,0.0,-0.2818969786167145,0.2197129875421524,2.7332069873809814,0.0,0.0,0.0,0.0,0.0,-0.015615684911608696,0.23816265165805817,0.8037925362586975,-0.008245778270065784,0.005805197171866894,-0.0006022195448167622,8.983458518981934,-2.801297426223755,-2.3856163024902344,0.36459508538246155,3.639849901199341,-1.235140323638916,-1.2646845579147339,3.6386301517486572,-1.2925328016281128,-1.04203200340271,-0.00047902949154376984,-0.2822337746620178,0.006706101819872856,0.130003422498703,0.00513575179502368,-0.4199087619781494,0.19394323229789734,0.15738973021507263,-0.07618476450443268,-2.5701065063476562,0.07535798847675323,-0.5588394999504089,-0.2472238689661026,2.860377073287964,0.061171624809503555,1.552504539489746,0.2679016888141632
2310,3.6174564361572266,-2.9593563079833984,-18.26083755493164,0.0,-1.0464744567871094,0.7710843682289124,22.91164207458496,0.0,-0.28270480036735535,0.21980971097946167,2.7248270511627197,0.0,0.0,0.0,0.0,0.0,-0.005145460832864046,0.27015921473503113,0.7976810932159424,-0.009154271334409714,0.006636751350015402,-0.0011716161388903856,8.865506172180176,-2.9466476440429688,-2.519601821899414,0.37170153856277466,3.6070291996002197,-1.324542760848999,-1.3265330791473389,3.6111395359039307,-1.342047095298767,-1.0402586460113525,-0.002183845266699791,-0.28086453676223755,0.0027669917326420546,0.12963713705539703,-0.015432950109243393,-0.40967145562171936,0.21336965262889862,0.15328356623649597,-0.08581779897212982,-2.5664727687835693,0.07213709503412247,-0.5718621611595154,-0.2712121903896332,2.864649772644043,0.10140527784824371,1.5651874542236328,0.2491094022989273
2315,3.5873920917510986,-2.70572566986084,-18.338422775268555,0.0,-1.0004297494888306,0.7232807874679565,22.801767349243164,0.0,-0.27093663811683655,0.20353317260742188,2.699335813522339,0.0,0.0,0.0,0.0,0.0,0.006638856139034033,0.2532736361026764,0.7852158546447754,-0.008425700478255749,0.007246146444231272,-0.0014594653621315956,8.853816986083984,-2.792236089706421,-2.549283266067505,0.3309405446052551,3.5740087032318115,-1.3049622774124146,-1.2910658121109009,3.5831031799316406,-1.2872180938720703,-0.9908131957054138,-0.005611329339444637,-0.2684096693992615,0.0027191371191293,0.12828069925308228,-0.03492771089076996,-0.39813366532325745,0.24395734071731567,0.14875827729701996,-0.09334064275026321,-2.5627121925354004,0.0785464197397232,-0.5865249037742615,-0.3100638687610626,2.87082576751709,0.1382044404745102,1.577292561531067,0.2439047396183014
2320,3.5629286766052246,-2.365147590637207,-18.38033103942871,0.0,-0.9347206354141235,0.6195200085639954,22.622177124023438,0.0,-0.2565838694572449,0.17568302154541016,2.66068172454834,0.0,0.0,0.0,0.0,0.0,0.013734818436205387,0.2077503651380539,0.7704706788063049,-0.00676769157871604,0.007498233579099178,-0.001463328953832388,8.89046859741211,-2.4510231018066406,-2.5617246627807617,0.25188207626342773,3.5474140644073486,-1.2173466682434082,-1.195258617401123,3.5571701526641846,-1.1659070253372192,-0.9186367988586426,-0.014350077137351036,-0.252841591835022,0.0002125997852999717,0.12592381238937378,-0.05556910112500191,-0.3846718370914459,0.28815957903862,0.143923819065094,-0.09858975559473038,-2.558338165283203,0.09499114006757736,-0.6036447882652283,-0.36660367250442505,2.878876209259033,0.17593319714069366,1.5902913808822632,0.27323147654533386
2325,3.5374319553375244,-1.8682937622070312,-18.340059280395508,0.0,-0.8532068133354187,0.4626733660697937,22.371623992919922,0.0,-0.2397243082523346,0.13446980714797974,2.6060543060302734,0.0,0.0,0.0,0.0,0.0,0.018958738073706627,0.14359186589717865,0.753617525100708,-0.004489481449127197,0.007579728029668331,-0.0009708387078717351,8.956306457519531,-1.993465542793274,-2.581653594970703,0.15208540856838226,3.5196690559387207,-1.091762900352478,-1.063270926475525,3.530052423477173,-1.0044591426849365,-0.8323767781257629,-0.022938275709748268,-0.2350294291973114,8.249878010246903e-05,0.12241677939891815,-0.08073917031288147,-0.36846521496772766,0.3510895371437073,0.13891443610191345,-0.10072983056306839,-2.552776336669922,0.12404236942529678,-0.6242859363555908,-0.4475014805793762,2.8888919353485107,0.21697360277175903,1.6053506135940552,0.32175588607788086
2330,3.5077738761901855,-1.1115334033966064,-18.146440505981445,0.0,-0.7611502408981323,0.24730753898620605,22.038381576538086,0.0,-0.2223321944475174,0.0772179514169693,2.531363010406494,0.0,0.0,0.0,0.0,0.0,0.023513760417699814,0.07132769376039505,0.7348923683166504,-0.0019286562455818057,0.0075920275412499905,-0.0007242850260809064,9.037684440612793,-1.4698132276535034,-2.6485674381256104,0.037268564105033875,3.4866111278533936,-0.9463781118392944,-0.9170301556587219,3.500220537185669,-0.8254033327102661,-0.7419783473014832,-0.031869128346443176,-0.2182563990354538,0.0007484077359549701,0.11736760288476944,-0.11642177402973175,-0.34832602739334106,0.44175630807876587,0.1339530646800995,-0.09718143939971924,-2.5452442169189453,0.17131635546684265,-0.6500096321105957,-0.5650957226753235,2.9011693000793457,0.265746146440506,1.6238144636154175,0.4067979156970978
2335,3.470160961151123,0.02184605598449707,-17.73208999633789,0.0,-0.6196965575218201,-0.03367030620574951,21.6051082611084,0.0,-0.18684986233711243,-0.0029083043336868286,2.4273335933685303,0.0,0.0,0.0,0.0,0.0,0.03200423717498779,-0.07454611361026764,0.7033860683441162,0.0032138775568455458,0.007787196431308985,0.0006905003683641553,9.205610275268555,-0.5919036865234375,-2.750589609146118,-0.13717491924762726,3.445183038711548,-0.6591411828994751,-0.28819751739501953,3.461686134338379,-0.13817846775054932,-0.48719093203544617,-0.07616917788982391,-0.14209388196468353,0.0013167811557650566,0.10998237878084183,-0.17136308550834656,-0.3224288821220398,0.5760349631309509,0.12950773537158966,-0.08060901612043381,-2.534499406814575,0.24974657595157623,-0.6833289861679077,-0.745705783367157,2.9161829948425293,0.3246748447418213,1.6482938528060913,0.5540428757667542
2340,3.4458837509155273,0.03545427322387695,-18.647918701171875,0.0,-0.44866907596588135,-0.04561769962310791,21.398683547973633,0.0,-0.14919635653495789,-0.0062615275382995605,2.3889400959014893,0.0,0.0,0.0,0.0,0.0,0.01606508530676365,-0.27227863669395447,0.6847405433654785,0.009760756976902485,0.006602046545594931,0.002608249429613352,9.460646629333496,0.6416159272193909,-2.9509739875793457,-0.3668266534805298,3.420077085494995,-0.2013695240020752,-0.27192050218582153,3.4302587509155273,-0.10757225006818771,-0.45194846391677856,-0.07830575108528137,-0.15493471920490265,0.0006887768977321684,0.09982451796531677,-0.2264268696308136,-0.2887609899044037,0.7379518747329712,0.12686052918434143,-0.030604681000113487,-2.518420457839966,0.37203046679496765,-0.7280625700950623,-0.9949455261230469,2.933487892150879,0.3538428843021393,1.6833726167678833,0.8002540469169617
2345,3.3612122535705566,0.03752779960632324,-19.78658103942871,0.0,-0.4468674063682556,-0.04853105545043945,21.161319732666016,0.0,-0.17810077965259552,-0.005111947655677795,2.341412305831909,0.0,0.0,0.0,0.0,0.0,0.02209942601621151,-0.11617720872163773,0.6906586289405823,0.004463333170861006,0.007064616773277521,0.0010633183410391212,9.215819358825684,-0.43095895648002625,-3.5658769607543945,-0.190351665019989,3.3198022842407227,-0.5741574168205261,-0.6291254162788391,3.344416379928589,-0.48493894934654236,-0.43789902329444885,-0.05907845497131348,-0.1819838434457779,0.0011352841975167394,0.08601132780313492,-0.31497642397880554,-0.24717482924461365,0.8931580781936646,0.127524271607399,0.04613001272082329,-2.495866060256958,0.5050114393234253,-0.7852624654769897,-1.2434978485107422,2.9514687061309814,0.3626958131790161,1.7305768728256226,1.0356587171554565
2350,3.2759931087493896,0.0411679744720459,-21.117219924926758,0.0,-0.3728067874908447,-0.05183565616607666,20.887556076049805,0.0,-0.18634934723377228,-0.006820976734161377,2.2765049934387207,0.0,0.0,0.0,0.0,0.0,0.02806207723915577,-0.047104302793741226,0.6855297684669495,0.0021317030768841505,0.007421771064400673,0.0002969244378618896,9.08294677734375,-1.3233423233032227,-4.106617450714111,-0.004198926966637373,3.225783348083496,-0.7699659466743469,-0.7926428914070129,3.2626914978027344,-0.6791747212409973,-0.3552444577217102,-0.05644318088889122,-0.18852989375591278,0.0007037116447463632,0.0667058601975441,-0.43665722012519836,-0.19802935421466827,1.0422126054763794,0.13286729156970978,0.15103310346603394,-2.466259717941284,0.6529711484909058,-0.8551748991012573,-1.5047515630722046,2.9694342613220215,0.35393521189689636,1.7896078824996948,1.2786246538162231
2355,3.218947172164917,0.04193830490112305,-22.63072967529297,0.0,-0.2723870873451233,-0.05105471611022949,20.590110778808594,0.0,-0.18915492296218872,-0.009983032941818237,2.193336009979248,0.0,0.0,0.0,0.0,0.0,0.024328887462615967,-0.032830122858285904,0.6875849366188049,0.0014804262900725007,0.0072474791668355465,0.0008059503161348403,9.011305809020996,-2.0922911167144775,-4.681030750274658,0.21234644949436188,3.176571846008301,-0.810222327709198,-0.8330391645431519,3.2115797996520996,-0.7723912000656128,-0.258185476064682,-0.05620689317584038,-0.19080395996570587,0.0013418247690424323,0.04102160781621933,-0.5623437166213989,-0.14151468873023987,1.1889557838439941,0.14408385753631592,0.27356386184692383,-2.428553342819214,0.8251788020133972,-0.9389559030532837,-1.7930963039398193,2.9858944416046143,0.30571213364601135,1.8612868785858154,1.540177822113037
2360,3.2409188747406006,0.041138648986816406,-24.32465934753418,0.0,-0.23391003906726837,-0.046565040946006775,20.281902313232422,0.0,-0.20218075811862946,-0.010273993015289307,2.0939455032348633,0.0,0.0,0.0,0.0,0.0,0.026470649987459183,0.003151979297399521,0.7072418332099915,0.0001871026324806735,0.007695249281823635,2.5067336082429392e-06,8.867396354675293,-2.852084159851074,-5.540120601654053,0.44042783975601196,3.236854314804077,-0.8218547105789185,-0.7962375283241272,3.263145685195923,-0.8188366293907166,-0.23760847747325897,-0.04466031864285469,-0.20455169677734375,0.0002582391316536814,0.010417751036584377,-0.6316054463386536,-0.07766610383987427,1.335890293121338,0.16075623035430908,0.36357590556144714,-2.3815314769744873,1.0195735692977905,-1.0375124216079712,-2.086958885192871,2.998394727706909,0.20561489462852478,1.9464541673660278,1.8060452938079834
2365,3.4433724880218506,0.07527303695678711,-26.190759658813477,0.0,-0.3365655243396759,-0.06864997744560242,19.948240280151367,0.0,-0.22233149409294128,-0.01163625717163086,1.9751540422439575,0.0,0.0,0.0,0.0,0.0,0.04017244651913643,0.01931643858551979,0.7678492665290833,-0.0002895054640248418,0.009101085364818573,-0.00031216899515129626,8.545524597167969,-2.290090322494507,-7.032689094543457,0.32595282793045044,3.5106217861175537,-0.6005364656448364,-0.5329959392547607,3.5087203979492188,-0.6642371416091919,-0.3816028833389282,-0.006692091003060341,-0.22864332795143127,0.0008951252093538642,-0.019463537260890007,-0.5492900609970093,-0.006388416513800621,1.4857298135757446,0.1786412000656128,0.33168190717697144,-2.324446439743042,1.2228060960769653,-1.148989200592041,-2.306370973587036,3.004542589187622,0.06556171923875809,2.0428974628448486,1.9924176931381226
2370,3.811174154281616,0.14914536476135254,-28.285802841186523,0.0,-0.61422199010849,-0.1309017539024353,19.588634490966797,0.0,-0.2495456039905548,-0.011587589979171753,1.8471072912216187,0.0,0.0,0.0,0.0,0.0,0.06036178022623062,0.02326362021267414,0.8634821176528931,-7.135073974495754e-05,0.010764115490019321,-0.00011306532542221248,7.79205322265625,0.06505255401134491,-9.20018482208252,-0.3500819504261017,3.934194564819336,-0.1914522349834442,-0.09820854663848877,3.890352725982666,-0.3543303906917572,-0.6794229745864868,0.048848435282707214,-0.25420546531677246,0.0012930179946124554,-0.03961756080389023,-0.28661367297172546,0.07240352034568787,1.6353696584701538,0.18986296653747559,0.1338452398777008,-2.2575106620788574,1.4132531881332397,-1.2659095525741577,-2.3265247344970703,3.0039496421813965,-0.055684417486190796,2.1437156200408936,2.0016930103302
2375,4.173422813415527,0.18352937698364258,-30.724369049072266,0.0,-0.9162225723266602,-0.17689728736877441,19.268840789794922,0.0,-0.2661445438861847,-0.006587356328964233,1.727927565574646,0.0,0.0,0.0,0.0,0.0,0.06086598336696625,0.0011675466084852815,0.937012255191803,0.0010390740353614092,0.01086784154176712,0.00041884640813805163,6.656085014343262,2.774245262145996,-11.303864479064941,-1.1749303340911865,4.292819023132324,0.22809043526649475,0.29484421014785767,4.235805511474609,-0.09198834002017975,-0.9678582549095154,0.08747783303260803,-0.26724350452423096,0.0012324575800448656,-0.04422443360090256,0.03369598090648651,0.15848638117313385,1.7780898809432983,0.18843629956245422,-0.13644810020923615,-2.1816134452819824,1.5864492654800415,-1.3763673305511475,-2.1016900539398193,2.999521493911743,-0.09864822775125504,2.2385127544403076,1.8011524677276611
2385,3.899609088897705,-0.09174203872680664,-33.014732360839844,0.0,-0.7795509696006775,0.08665084838867188,19.32864761352539,0.0,-0.45320358872413635,0.07899558544158936,1.7378735542297363,0.0,0.0,0.0,0.0,0.0,-0.17890426516532898,0.8419798016548157,0.8735939264297485,-0.028424043208360672,0.0024707671254873276,-0.00790451467037201,8.317129135131836,-4.477139949798584,-6.175691604614258,-0.4141899347305298,3.9771742820739746,-2.9085638523101807,-2.2291197776794434,3.796217679977417,-2.402045488357544,-0.5931369662284851,-0.12176954001188278,-0.3618158996105194,5.779769708169624e-05,-0.05882550776004791,-0.0433572456240654,0.23454228043556213,0.013864473439753056,0.20450592041015625,0.022716647014021873,-2.111182689666748,-0.014149416238069534,-1.4627728462219238,0.10204049199819565,3.0098702907562256,-0.20699355006217957,2.3121249675750732,-0.10946263372898102
2390,4.058741569519043,-3.1635067462921143,-36.107505798339844,0.0,-1.1450965404510498,1.1033388376235962,20.344602584838867,0.0,-0.590746283531189,0.7370583415031433,2.397176742553711,0.0,5.135965824127197,-0.05132772773504257,-5.157824516296387,7.279006481170654,-0.734110414981842,-0.29846814274787903,7.275891304016113,-0.03827988728880882,-0.009961484000086784,6.445076724048704e-05,6.777230262756348,0.9166221022605896,-6.992231369018555,-1.1356498003005981,4.079248905181885,-0.548869788646698,-6.435886859893799,4.283227920532227,-6.477499008178711,-1.5726797580718994,-0.14449520409107208,-1.1931196451187134,0.0002712408604566008,-0.058395709842443466,0.012440160848200321,0.23487509787082672,-0.005307037383317947,0.20312435925006866,-0.02004745975136757,-2.1111536026000977,-0.00881906971335411,-1.4614545106887817,0.0462350994348526,3.008988618850708,-0.004132559522986412,2.3115761280059814,-0.04247945547103882
2395,4.0355610847473145,-4.043947696685791,-36.99528121948242,0.0,-1.1370697021484375,1.195816993713379,20.435209274291992,0.0,-0.6180885434150696,0.6251688599586487,2.288022756576538,0.0,6.873616695404053,-0.01609807088971138,-6.885846138000488,9.729426383972168,-0.5755990147590637,-0.5911282300949097,9.735607147216797,0.176338791847229,0.034146323800086975,0.0028551656287163496,6.554875373840332,1.5020370483398438,-7.275821208953857,-1.27452552318573,4.0422043800354,-0.34517908096313477,-0.43432775139808655,4.125073432922363,-0.7344698309898376,-1.1768243312835693,-0.03126212954521179,-0.6302292346954346,0.0019420674070715904,-0.05736925080418587,0.004781945608556271,0.2346716821193695,-0.008749553002417088,0.20120932161808014,-0.0014463616535067558,-2.111521005630493,-0.008250214159488678,-1.4600768089294434,0.026689212769269943,3.0101518630981445,-0.03849620372056961,2.3098409175872803,-0.027569226920604706
2400,4.097907066345215,-4.166396617889404,-37.122737884521484,0.0,-1.1839584112167358,1.1407814025878906,20.382553100585938,0.0,-0.6303407549858093,0.6301848292350769,2.2957849502563477,0.0,7.21475887298584,-0.054096221923828125,-7.24733829498291,10.22641658782959,-0.49005499482154846,-1.6482858657836914,10.20256519317627,0.09140361100435257,0.05312974378466606,-0.0028382898308336735,6.486715316772461,1.5113868713378906,-7.503964424133301,-1.2798998355865479,4.107029914855957,-0.28389501571655273,-1.3972854614257812,4.101285457611084,-1.6518374681472778,-1.2379357814788818,-0.07643446326255798,-0.7264397144317627,-0.0002538864209782332,-0.05652385205030441,0.022100413218140602,0.23460249602794647,-0.007664654403924942,0.20064552128314972,-0.019340895116329193,-2.111705780029297,-0.009306606836616993,-1.4578461647033691,0.049620408564805984,3.0098283290863037,-0.020119959488511086,2.3079781532287598,-0.03996468335390091
2405,4.092411041259766,-4.125000953674316,-37.0987434387207,0.0,-1.1741023063659668,1.2272108793258667,20.464086532592773,0.0,-0.6690820455551147,0.6039246320724487,2.271635055541992,0.0,6.968122482299805,0.0067979758605360985,-6.980673313140869,9.86329460144043,-0.5289823412895203,-0.11682116985321045,9.999253273010254,0.26012706756591797,-0.00887272972613573,-2.363570274610538e-05,6.623814105987549,1.7228820323944092,-7.305667877197266,-1.3643710613250732,4.0886054039001465,-0.2863417863845825,-0.7596924901008606,4.129798889160156,-1.0264685153961182,-1.1869919300079346,-0.03531266748905182,-0.6404857039451599,-0.0003439005231484771,-0.05410915985703468,0.04043097048997879,0.23420323431491852,-0.015766777098178864,0.19633848965168,-0.06735967099666595,-2.1122281551361084,-0.012523510493338108,-1.457204818725586,-0.0079751405864954,3.012234687805176,-0.01856531947851181,2.3069441318511963,0.007013364229351282
2410,4.065197467803955,-4.180757522583008,-37.16425704956055,0.0,-1.163508415222168,1.2317557334899902,20.4681396484375,0.0,-0.6513306498527527,0.7084336280822754,2.3761940002441406,0.0,7.116950988769531,0.0022964412346482277,-7.12581729888916,10.071160316467285,-0.5804498791694641,-0.4237130284309387,9.999996185302734,0.1509336233139038,0.03759017586708069,0.00604059174656868,6.556659698486328,1.1030066013336182,-7.344014644622803,-1.241721749305725,4.0704121589660645,-0.5105128288269043,-0.40822073817253113,4.143932819366455,-0.7045223116874695,-1.2023195028305054,-0.03274498134851456,-0.674057126045227,0.001876164460554719,-0.052513230592012405,0.0136754484847188,0.23397482931613922,-0.0060701267793774605,0.1941962093114853,-0.010868936777114868,-2.112428903579712,-0.0041104876436293125,-1.4569135904312134,0.00785207562148571,3.012708902359009,-0.020249590277671814,2.3067026138305664,-0.009725269861519337
