step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_force_x_raw2,fs_force_y_raw2,fs_force_z_raw2,fs_torque_x_raw2,fs_torque_y_raw2,fs_torque_z_raw2,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],act_tor_j1,act_tor_j2,act_tor_j3,act_tor_j4,act_tor_j5,act_tor_j6,act_tor_j7,osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
2320,0.0,0.0,0.0,0.0,1.3576610088348389,-1.1694611310958862,0.12412333488464355,0.04696070775389671,0.06398013979196548,0.012541365809738636,-0.0028930578846484423,0.0001160107713076286,0.0005104974843561649,-1.8670965800993145e-05,-0.00036881797132082283,-2.2286531020654365e-05,14.385014533996582,2.172574758529663,4.872084140777588,-0.2153717577457428,3.003213405609131,0.5918705463409424,0.616157591342926,3.000797748565674,0.6184263825416565,1.9713417291641235,0.045156627893447876,0.4664040505886078,0.0005139992572367191,"tensor(-0.1884, device='cuda:0')","tensor(3.5255, device='cuda:0')","tensor(-0.2385, device='cuda:0')","tensor(0.1018, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(-0.0227, device='cuda:0')","tensor(-0.0007, device='cuda:0')",0.2798025906085968,-0.07712387293577194,-0.5267099142074585,-0.049326423555612564,0.03725545480847359,0.0003586100647225976,-2.5955650806427,-0.05591195449233055,-0.5801753401756287,0.020834598690271378,2.7525436878204346,0.02465740777552128,1.5628517866134644,-0.03278160095214844
2325,0.0,0.0,0.0,0.0,0.0807947888970375,-0.03734257444739342,0.8669335246086121,0.0020428996067494154,0.009464398957788944,-0.0008450378081761301,-0.002166320104151964,-0.00040186563273891807,0.00034183665411546826,4.695399184129201e-05,-0.0002755892928689718,-2.6601721401675604e-05,9.292071342468262,-0.8710678219795227,-1.7297054529190063,0.030250757932662964,3.659456491470337,-0.9470642805099487,-0.7455423474311829,3.6954574584960938,-0.7778635621070862,-0.9655532836914062,-8.577248081564903e-05,-0.2354983687400818,-0.0014102691784501076,"tensor(-0.8943, device='cuda:0')","tensor(3.7095, device='cuda:0')","tensor(-0.9423, device='cuda:0')","tensor(-1.1546, device='cuda:0')","tensor(-0.0047, device='cuda:0')","tensor(-0.2711, device='cuda:0')","tensor(-1.0914e-05, device='cuda:0')",0.2757922410964966,-0.09108344465494156,-0.5248807072639465,0.08740014582872391,0.03716430813074112,-0.0003748871386051178,-2.5963525772094727,0.001824134262278676,-0.5793310403823853,0.004866020753979683,2.7564330101013184,0.10898548364639282,1.5612417459487915,-0.029256293550133705
2330,0.0,0.0,0.0,0.0,0.9144555926322937,-1.0362060070037842,1.4201691150665283,0.04097781702876091,0.048697225749492645,0.009933902882039547,-0.005381388124078512,6.04164888500236e-05,0.000926635751966387,-1.5310853996197693e-05,-0.0006858042906969786,-4.449719199328683e-05,11.174846649169922,0.5644279718399048,0.4527185559272766,-0.1085330918431282,3.599458932876587,-0.18059609830379486,-0.04788864776492119,3.609158992767334,-0.08515901863574982,-0.0643291026353836,0.03282029181718826,-0.058815862983465195,0.00011636912677204236,"tensor(-0.7251, device='cuda:0')","tensor(3.9204, device='cuda:0')","tensor(-0.7788, device='cuda:0')","tensor(-1.4383, device='cuda:0')","tensor(0.0059, device='cuda:0')","tensor(-0.3819, device='cuda:0')","tensor(-0.0005, device='cuda:0')",0.2716156840324402,-0.0760185569524765,-0.5266269445419312,0.021837513893842697,0.037139467895030975,0.0010780181037262082,-2.5989909172058105,-0.009411117061972618,-0.5770822167396545,0.03768855705857277,2.75821590423584,0.10714472830295563,1.5571736097335815,-0.05493306368589401
2335,0.0,0.0,0.0,0.0,-0.9014942646026611,0.976996660232544,-0.4371145963668823,-0.03752646967768669,-0.04187540337443352,-0.010332382284104824,0.0030149267986416817,-0.0008832880412228405,-0.0005601904122158885,0.00011424789408920333,0.0003848755732178688,7.321055818465538e-06,9.051765441894531,-0.01513470709323883,-2.1979806423187256,-0.2709994316101074,3.6665542125701904,-0.9492765069007874,-0.6247518062591553,3.719949722290039,-0.6040109395980835,-1.109328269958496,-0.04440753906965256,-0.23110522329807281,-0.0011303415521979332,"tensor(0.2147, device='cuda:0')","tensor(3.4178, device='cuda:0')","tensor(0.2434, device='cuda:0')","tensor(0.2392, device='cuda:0')","tensor(-0.0413, device='cuda:0')","tensor(0.1250, device='cuda:0')","tensor(-0.0004, device='cuda:0')",0.26723164319992065,-0.11706995964050293,-0.5214619040489197,0.09115315973758698,0.03650449216365814,-0.0014559593982994556,-2.598712682723999,-0.019361134618520737,-0.5771178007125854,-0.009926876984536648,2.7643442153930664,0.09372557699680328,1.5551055669784546,-0.05293478071689606
2340,0.0,0.0,0.0,0.0,-0.0024801369290798903,-0.2802254259586334,0.745499849319458,0.01013230625540018,0.005981482565402985,0.001797615666873753,-0.0020622333977371454,0.00011188971984665841,0.0003883919562213123,-1.7093863789341412e-05,-0.0002640139719005674,-1.521720605524024e-05,9.649821281433105,0.1256130337715149,-1.5588223934173584,-0.09106143563985825,3.7886605262756348,-0.0658416599035263,-0.06603628396987915,3.7892391681671143,-0.010401472449302673,-0.8822488188743591,-0.06759887933731079,-0.1748088300228119,-0.0007246792083606124,"tensor(-0.1515, device='cuda:0')","tensor(3.7786, device='cuda:0')","tensor(-0.0948, device='cuda:0')","tensor(-0.9298, device='cuda:0')","tensor(-0.0662, device='cuda:0')","tensor(-0.1866, device='cuda:0')","tensor(0.0001, device='cuda:0')",0.2612384557723999,-0.11673570424318314,-0.511435866355896,0.2692742943763733,0.03652726486325264,-0.0037568719126284122,-2.5971083641052246,0.060092777013778687,-0.5818130373954773,-0.15186378359794617,2.774259090423584,0.23360034823417664,1.5573028326034546,0.10016247630119324
2345,0.0,0.0,0.0,0.0,0.039716728031635284,-0.20696009695529938,0.7445791363716125,0.007805915549397469,0.0066401283256709576,0.0007987821009010077,-0.0020455713383853436,0.00011128820187877864,0.0004003618087153882,-1.711860386421904e-05,-0.0002623021719045937,-1.5043198800412938e-05,9.776214599609375,-0.2622108459472656,-1.3999029397964478,0.012195716612040997,3.722804546356201,-0.21537883579730988,-0.21519365906715393,3.724616765975952,-0.18999256193637848,-0.7537510991096497,-0.03422817215323448,-0.18179821968078613,-0.0021088914945721626,"tensor(-0.3555, device='cuda:0')","tensor(3.7193, device='cuda:0')","tensor(-0.3290, device='cuda:0')","tensor(-0.8697, device='cuda:0')","tensor(-0.0370, device='cuda:0')","tensor(-0.2047, device='cuda:0')","tensor(-0.0009, device='cuda:0')",0.25529617071151733,-0.11444488167762756,-0.4983479380607605,0.31799745559692383,0.03684329241514206,0.00314310472458601,-2.594270706176758,0.08476203680038452,-0.5908754467964172,-0.21746671199798584,2.7852163314819336,0.24981285631656647,1.5640897750854492,0.17497143149375916
2350,0.0,0.0,0.0,0.0,0.4251990020275116,-0.6174390912055969,0.5505228042602539,0.02396988496184349,0.020733298733830452,0.005741183180361986,-0.0023864349350333214,0.00023666481138207018,0.0004372438706923276,-3.302140612504445e-05,-0.00030505808535963297,-1.558364056108985e-05,11.645674705505371,1.1079368591308594,0.8619279265403748,-0.12155266106128693,3.519742250442505,0.3338499963283539,0.3337911069393158,3.5076096057891846,0.334477961063385,0.267808735370636,0.018960271030664444,0.025211285799741745,-0.0007729823119007051,"tensor(-0.0535, device='cuda:0')","tensor(3.6484, device='cuda:0')","tensor(-0.0537, device='cuda:0')","tensor(-0.3584, device='cuda:0')","tensor(0.0046, device='cuda:0')","tensor(-0.1287, device='cuda:0')","tensor(-0.0010, device='cuda:0')",0.250296413898468,-0.0841045007109642,-0.48743966221809387,0.21192656457424164,0.036996930837631226,0.0033233717549592257,-2.5920698642730713,0.05509944260120392,-0.600703775882721,-0.1854930967092514,2.793931007385254,0.18297411501407623,1.5715885162353516,0.15430204570293427
2355,0.0,0.0,0.0,0.0,0.7799283266067505,-0.9782214760780334,0.35326939821243286,0.03869066759943962,0.03732670843601227,0.009960838593542576,-0.002609680639579892,0.00026592903304845095,0.00046538934111595154,-3.6910914786858484e-05,-0.0003331282932776958,-1.6929605408222415e-05,12.744571685791016,2.0381433963775635,2.2718088626861572,-0.2192174643278122,3.283104181289673,0.7125950455665588,0.7125818729400635,3.266908645629883,0.7097146511077881,0.9807345867156982,0.02098020911216736,0.23415496945381165,-0.0013758267741650343,"tensor(0.1347, device='cuda:0')","tensor(3.5748, device='cuda:0')","tensor(0.1229, device='cuda:0')","tensor(-0.0730, device='cuda:0')","tensor(0.0118, device='cuda:0')","tensor(-0.0556, device='cuda:0')","tensor(-0.0024, device='cuda:0')",0.24708455801010132,-0.05580074340105057,-0.4790641963481903,0.13134285807609558,0.03678411245346069,0.0029234380926936865,-2.590043067932129,0.03484422713518143,-0.6088584661483765,-0.13511106371879578,2.800213098526001,0.11210000514984131,1.5781277418136597,0.1180904284119606
2360,0.0,0.0,0.0,0.0,-0.0056631192564964294,0.021542806178331375,0.7839553356170654,-0.00021168326202314347,0.006157932803034782,-0.00106223882175982,-0.0018681406509131193,2.428730294923298e-05,0.00035893695894628763,-5.981339199934155e-06,-0.0002394487673882395,-1.5043187886476517e-05,9.000176429748535,-1.4095252752304077,-2.1849045753479004,0.203892782330513,3.644148111343384,-0.6675838828086853,-0.6680665612220764,3.6554930210113525,-0.6667928099632263,-0.9648181796073914,-0.02924719639122486,-0.23380310833454132,-0.0009767597075551748,"tensor(-0.7075, device='cuda:0')","tensor(3.6480, device='cuda:0')","tensor(-0.6976, device='cuda:0')","tensor(-0.9954, device='cuda:0')","tensor(-0.0335, device='cuda:0')","tensor(-0.2355, device='cuda:0')","tensor(0.0002, device='cuda:0')",0.24437648057937622,-0.06665579229593277,-0.4673875570297241,0.29729941487312317,0.0365493968129158,-0.005822415929287672,-2.5859150886535645,0.10586091130971909,-0.6172934174537659,-0.20465955138206482,2.8080530166625977,0.18619948625564575,1.5853760242462158,0.17147131264209747
2365,0.0,0.0,0.0,0.0,0.7677996158599854,-1.128122329711914,0.6801009774208069,0.043933793902397156,0.03467375785112381,0.009940176270902157,-0.003517085686326027,0.00023769799736328423,0.0006207628175616264,-3.478890357655473e-05,-0.000448449922259897,-2.5407449356862344e-05,13.003973960876465,2.697998285293579,2.045072078704834,-0.3708813786506653,3.4411203861236572,0.7876611351966858,0.8888365030288696,3.423428773880005,0.8452511429786682,0.894963264465332,0.06827785074710846,0.14219622313976288,0.0004368695372249931,"tensor(0.1847, device='cuda:0')","tensor(3.7090, device='cuda:0')","tensor(0.1403, device='cuda:0')","tensor(-0.2468, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(-0.1425, device='cuda:0')","tensor(0.0010, device='cuda:0')",0.24247585237026215,-0.005831098183989525,-0.46630778908729553,-0.013026447966694832,0.036338258534669876,0.0012805317528545856,-2.5866472721099854,-0.00177388871088624,-0.6222694516181946,-0.034223493188619614,2.8087334632873535,0.04243449866771698,1.588460087776184,0.03384730964899063
2370,0.0,0.0,0.0,0.0,0.0018138852901756763,-0.06358429789543152,0.776340126991272,0.0028067107778042555,0.005087404977530241,0.0003666625125333667,-0.001943423179909587,0.00011551677016541362,0.00033948305645026267,-1.7164025848614983e-05,-0.0002479221730027348,-1.3842839507560711e-05,9.346704483032227,-1.073412537574768,-1.788413405418396,0.17753250896930695,3.6833343505859375,-0.47736257314682007,-0.4765852689743042,3.68487286567688,-0.5010458827018738,-0.8395741581916809,-0.015004920773208141,-0.22450309991836548,-0.00018756539793685079,"tensor(-0.5889, device='cuda:0')","tensor(3.6805, device='cuda:0')","tensor(-0.6008, device='cuda:0')","tensor(-0.9471, device='cuda:0')","tensor(-0.0263, device='cuda:0')","tensor(-0.2386, device='cuda:0')","tensor(-0.0002, device='cuda:0')",0.2430570423603058,0.015241138637065887,-0.4655468761920929,0.07375817745923996,0.03619265556335449,-0.011139634996652603,-2.585827589035034,0.04267570748925209,-0.6223375201225281,-0.019924849271774292,2.809239149093628,0.037018824368715286,1.5888856649398804,0.029019160196185112
2375,0.0,0.0,0.0,0.0,0.31799304485321045,-0.37438225746154785,0.6050065159797668,0.015506359748542309,0.019353650510311127,0.00405333936214447,-0.0021486433688551188,0.00013801227032672614,0.00037731791962869465,-2.02691644517472e-05,-0.00027418433455750346,-1.5227455151034519e-05,10.401782989501953,-0.2587055265903473,-0.4821324348449707,0.09776566177606583,3.4748337268829346,-0.15345725417137146,-0.15357385575771332,3.473611354827881,-0.18039903044700623,-0.18669690191745758,-0.005592805333435535,-0.040563613176345825,-0.0017145363381132483,"tensor(-0.3637, device='cuda:0')","tensor(3.6069, device='cuda:0')","tensor(-0.3805, device='cuda:0')","tensor(-0.6130, device='cuda:0')","tensor(-0.0169, device='cuda:0')","tensor(-0.1575, device='cuda:0')","tensor(-0.0026, device='cuda:0')",0.24285340309143066,-0.02015187032520771,-0.46033424139022827,0.10839822888374329,0.0355207622051239,-0.004864739719778299,-2.5836665630340576,0.04162697494029999,-0.6256085634231567,-0.07880707830190659,2.8117198944091797,0.07263148576021194,1.5918885469436646,0.07806529849767685
2380,0.0,0.0,0.0,0.0,0.14453259110450745,-0.2755531668663025,0.6982825994491577,0.010874549858272076,0.009950421750545502,0.0031598496716469526,-0.0021017719991505146,0.00017781552742235363,0.00037084828363731503,-2.5166502382489853e-05,-0.0002681925252545625,-1.4079262655286584e-05,10.20129680633545,-0.23499920964241028,-0.9096535444259644,0.06953717023134232,3.6214334964752197,-0.14546507596969604,-0.14554190635681152,3.615283489227295,-0.16858616471290588,-0.41717323660850525,0.0009657512418925762,-0.13466764986515045,-0.000944912142585963,"tensor(-0.3759, device='cuda:0')","tensor(3.6590, device='cuda:0')","tensor(-0.3897, device='cuda:0')","tensor(-0.7013, device='cuda:0')","tensor(-0.0132, device='cuda:0')","tensor(-0.1974, device='cuda:0')","tensor(-0.0022, device='cuda:0')",0.2420158088207245,-0.005599616095423698,-0.45760542154312134,0.08425622433423996,0.035324662923812866,-0.01199190504848957,-2.5828733444213867,0.03535636141896248,-0.6285330653190613,-0.06534358114004135,2.813537120819092,0.06810428202152252,1.5943750143051147,0.06518268585205078
2385,0.0,0.0,0.0,0.0,-0.46394872665405273,0.5333557724952698,-0.10105542093515396,-0.021862419322133064,-0.022625865414738655,-0.005763737950474024,0.0012369599426165223,-0.0003524432540871203,-0.00022942572832107544,4.560873276204802e-05,0.00015783673734404147,3.170349373249337e-06,9.769134521484375,-0.07677280902862549,-1.4982346296310425,-0.11360830068588257,3.6021342277526855,-0.503566563129425,-0.3444972634315491,3.6256966590881348,-0.36212050914764404,-0.620465099811554,-0.01227707602083683,-0.1718320995569229,-0.0004562271060422063,"tensor(-0.0752, device='cuda:0')","tensor(3.4280, device='cuda:0')","tensor(-0.1042, device='cuda:0')","tensor(-0.0600, device='cuda:0')","tensor(-0.0055, device='cuda:0')","tensor(-0.0038, device='cuda:0')","tensor(0.0004, device='cuda:0')",0.24115455150604248,-0.02449941262602806,-0.45376861095428467,0.06891828775405884,0.03512566536664963,0.0010714156087487936,-2.5815036296844482,0.020673971623182297,-0.6316156387329102,-0.058013081550598145,2.8159549236297607,0.03070172108709812,1.5969500541687012,0.0397803969681263
2390,0.0,0.0,0.0,0.0,0.12595774233341217,-0.22874154150485992,0.704929769039154,0.009313293732702732,0.009895791299641132,0.0017670411616563797,-0.00205835304223001,0.00016633255290798843,0.000364175793947652,-2.367057095398195e-05,-0.00026272982358932495,-1.3891117305320222e-05,9.961636543273926,-0.5190194249153137,-1.1838939189910889,0.11592195183038712,3.6160457134246826,-0.2417832314968109,-0.24123337864875793,3.611912727355957,-0.2724381387233734,-0.5041993856430054,-0.0035412930883467197,-0.14693628251552582,0.0008133896044455469,"tensor(-0.4340, device='cuda:0')","tensor(3.6503, device='cuda:0')","tensor(-0.4547, device='cuda:0')","tensor(-0.7384, device='cuda:0')","tensor(-0.0143, device='cuda:0')","tensor(-0.2018, device='cuda:0')","tensor(0.0012, device='cuda:0')",0.23989443480968475,-0.01815907657146454,-0.4500278830528259,0.10956075042486191,0.035123784095048904,-0.006238436326384544,-2.5802552700042725,0.04375910386443138,-0.6349397897720337,-0.07665146142244339,2.818660259246826,0.08108072727918625,1.5994632244110107,0.06277269870042801
2395,0.0,0.0,0.0,0.0,-1.1820322275161743,1.5074692964553833,-1.0207772254943848,-0.06106932461261749,-0.06149372458457947,-0.014300070703029633,0.005118100438266993,-0.0004693692608270794,-0.0008826720877550542,6.567138916580006e-05,0.0006520767346955836,3.382589784450829e-05,9.170487403869629,-0.8066989183425903,-2.1619889736175537,0.005794123746454716,3.631730079650879,-0.710157036781311,-0.5842279195785522,3.6560909748077393,-0.6017280220985413,-0.8799200654029846,-0.02400355041027069,-0.22810441255569458,0.0011009805602952838,"tensor(0.3077, device='cuda:0')","tensor(3.1559, device='cuda:0')","tensor(0.2785, device='cuda:0')","tensor(0.6828, device='cuda:0')","tensor(-0.0018, device='cuda:0')","tensor(0.2200, device='cuda:0')","tensor(0.0010, device='cuda:0')",0.2381175458431244,-0.045484136790037155,-0.44387975335121155,0.07985012233257294,0.03523265942931175,0.004171600099653006,-2.5780553817749023,0.012916773557662964,-0.63938969373703,-0.0836327075958252,2.822511672973633,0.006998969241976738,1.6029733419418335,0.04949328675866127
2400,0.0,0.0,0.0,0.0,-1.7877100706100464,2.2971293926239014,-2.2639451026916504,-0.09308026731014252,-0.09901518374681473,-0.022373655810952187,0.009465943090617657,-7.888379332143813e-05,-0.0015934942057356238,2.3346716261585243e-05,0.0012054741382598877,7.886096136644483e-05,9.752711296081543,-1.1685463190078735,-1.32999849319458,0.3036953806877136,3.5849571228027344,-0.2131383866071701,-0.3239881694316864,3.5655016899108887,-0.35133641958236694,-0.5156089663505554,-0.015150362625718117,-0.13281035423278809,1.612284358998295e-05,"tensor(1.0880, device='cuda:0')","tensor(2.7902, device='cuda:0')","tensor(1.0608, device='cuda:0')","tensor(1.8989, device='cuda:0')","tensor(0.0208, device='cuda:0')","tensor(0.5538, device='cuda:0')","tensor(0.0007, device='cuda:0')",0.23536036908626556,-0.047362491488456726,-0.4366700351238251,0.01821293868124485,0.035568807274103165,-0.002649053232744336,-2.5757105350494385,-0.026123668998479843,-0.6454015374183655,-0.0866149291396141,2.8271985054016113,-0.0600099191069603,1.6078592538833618,0.03396108001470566
2405,0.0,0.0,0.0,0.0,0.2080564647912979,-0.46198153495788574,0.6581992506980896,0.01780403032898903,0.010333084501326084,0.0037058768793940544,-0.0022473011631518602,0.0003230482107028365,0.0004097759665455669,-4.352532050688751e-05,-0.00028678352828137577,-1.2478865755838342e-05,11.01414680480957,0.5798705816268921,-0.28463810682296753,-0.011367494240403175,3.6324610710144043,0.24923290312290192,0.24910198152065277,3.610434055328369,0.19758951663970947,-0.08118826895952225,0.027358662337064743,-0.08298344165086746,-0.00048429184244014323,"tensor(-0.1355, device='cuda:0')","tensor(3.6675, device='cuda:0')","tensor(-0.1757, device='cuda:0')","tensor(-0.5027, device='cuda:0')","tensor(0.0062, device='cuda:0')","tensor(-0.1754, device='cuda:0')","tensor(-0.0003, device='cuda:0')",0.2354201078414917,0.02716813050210476,-0.4398767650127411,-0.03340216726064682,0.035122379660606384,-0.011181102134287357,-2.5774850845336914,-0.00361977843567729,-0.6461544036865234,0.02137017250061035,2.8257832527160645,0.003803417319431901,1.608013391494751,-0.008476327173411846
2410,0.0,0.0,0.0,0.0,-0.044857777655124664,0.054061029106378555,0.9037138223648071,-0.0018417953979223967,0.005702988710254431,-0.000565064896363765,-0.0020855700131505728,-0.00032919974182732403,0.00033756389166228473,3.796248711296357e-05,-0.0002656264987308532,-2.422442594252061e-05,8.611268997192383,-1.1971179246902466,-2.7923977375030518,0.0036696011666208506,3.6576128005981445,-0.9839339852333069,-0.8038630485534668,3.69598388671875,-0.8272885084152222,-1.1386537551879883,-0.041238799691200256,-0.28625577688217163,-0.001673750695772469,"tensor(-0.8260, device='cuda:0')","tensor(3.6859, device='cuda:0')","tensor(-0.8525, device='cuda:0')","tensor(-1.1464, device='cuda:0')","tensor(-0.0446, device='cuda:0')","tensor(-0.2802, device='cuda:0')","tensor(-0.0018, device='cuda:0')",0.2359086126089096,-0.01826895773410797,-0.43644437193870544,0.14210230112075806,0.034795574843883514,0.0021313943434506655,-2.575528383255005,0.06504178047180176,-0.6468040943145752,-0.05723819136619568,2.8278868198394775,0.08150900155305862,1.6092712879180908,0.06338439881801605
2415,0.0,0.0,0.0,0.0,-0.9018705487251282,1.1900578737258911,-1.3790777921676636,-0.04826140031218529,-0.050865158438682556,-0.012048945762217045,0.005378808826208115,-0.00014008174184709787,-0.0009206215036101639,2.5171935703838244e-05,0.0006853325176052749,4.271024590707384e-05,10.381300926208496,-0.5157579779624939,-0.484790563583374,0.17355848848819733,3.374566078186035,-0.157155379652977,-0.18636298179626465,3.3696515560150146,-0.22087806463241577,-0.0651606097817421,-0.01319083385169506,0.0016897086752578616,-0.0012244140962138772,"tensor(0.5609, device='cuda:0')","tensor(2.9819, device='cuda:0')","tensor(0.5192, device='cuda:0')","tensor(1.1782, device='cuda:0')","tensor(0.0121, device='cuda:0')","tensor(0.3490, device='cuda:0')","tensor(3.1475e-05, device='cuda:0')",0.23463264107704163,-0.02330741286277771,-0.4324035048484802,-0.0024923011660575867,0.03483843430876732,0.0007252000505104661,-2.5741987228393555,-0.020878907293081284,-0.6500179171562195,-0.037362467497587204,2.8296778202056885,-0.058703191578388214,1.6118913888931274,0.006962096318602562
2420,0.0,0.0,0.0,0.0,0.7728949189186096,-1.1095765829086304,1.620292067527771,0.04483417421579361,0.044697150588035583,0.010413956828415394,-0.0057680197060108185,0.0003547790984157473,0.0010118172504007816,-5.252089977147989e-05,-0.0007354923873208463,-4.147312210989185e-05,10.53411865234375,0.08978819102048874,-0.8017554879188538,0.029803335666656494,3.628885269165039,-0.03301307186484337,0.012320183217525482,3.6192235946655273,-0.05531573295593262,-0.2827225923538208,0.01989179477095604,-0.12133294343948364,4.011452983831987e-05,"tensor(-0.7533, device='cuda:0')","tensor(3.9314, device='cuda:0')","tensor(-0.8022, device='cuda:0')","tensor(-1.4362, device='cuda:0')","tensor(-0.0138, device='cuda:0')","tensor(-0.4273, device='cuda:0')","tensor(-0.0003, device='cuda:0')",0.23460790514945984,0.01606971211731434,-0.43556728959083557,0.027829214930534363,0.0350574292242527,-0.0013803155161440372,-2.575685739517212,0.028942255303263664,-0.6492993235588074,0.010960768908262253,2.828209638595581,0.06686409562826157,1.6111005544662476,0.010510344989597797
2425,0.0,0.0,0.0,0.0,-1.2063868045806885,1.5785024166107178,-0.9783810377120972,-0.06419479101896286,-0.061054814606904984,-0.014943933114409447,0.005110239610075951,-0.0007790526142343879,-0.0009016417898237705,0.00010418824967928231,0.0006514876149594784,2.7331891033099964e-05,8.6512451171875,-0.9257050156593323,-2.776240348815918,-0.10382938385009766,3.59523868560791,-1.044649600982666,-0.8113358020782471,3.645479440689087,-0.8211268782615662,-1.070583462715149,-0.048772796988487244,-0.25690141320228577,-0.0005260554607957602,"tensor(0.1222, device='cuda:0')","tensor(3.1367, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.5148, device='cuda:0')","tensor(-0.0169, device='cuda:0')","tensor(0.1990, device='cuda:0')","tensor(-0.0005, device='cuda:0')",0.23406155407428741,-0.04359610751271248,-0.42948541045188904,0.08412354439496994,0.03486766666173935,0.009065648540854454,-2.5729031562805176,0.01917661353945732,-0.6519038081169128,-0.06847626715898514,2.831705331802368,-0.00516664981842041,1.6135224103927612,0.04267227277159691
2430,0.0,0.0,0.0,0.0,0.7451537251472473,-1.0732536315917969,1.2319446802139282,0.04313703998923302,0.04188999906182289,0.009371035732328892,-0.004753042012453079,0.00010938393825199455,0.0008151059155352414,-2.0476189092732966e-05,-0.0006058855797164142,-3.816893877228722e-05,10.900741577148438,0.6261805295944214,-0.295958936214447,-0.09455606341362,3.4469423294067383,0.00487636961042881,0.09169946610927582,3.4505975246429443,0.052013203501701355,0.03799762576818466,0.011362024582922459,-0.013287913985550404,-0.0012925750343129039,"tensor(-0.5834, device='cuda:0')","tensor(3.7593, device='cuda:0')","tensor(-0.6169, device='cuda:0')","tensor(-0.9980, device='cuda:0')","tensor(-0.0118, device='cuda:0')","tensor(-0.3028, device='cuda:0')","tensor(-0.0004, device='cuda:0')",0.23236636817455292,-0.031470127403736115,-0.42452409863471985,0.13530786335468292,0.03465397655963898,-0.0015467903576791286,-2.5713601112365723,0.05568249151110649,-0.657001793384552,-0.10759464651346207,2.8350353240966797,0.12334482371807098,1.6176003217697144,0.09856247901916504
2435,0.0,0.0,0.0,0.0,0.15315480530261993,-0.23069392144680023,0.6845166683197021,0.009574545547366142,0.011608412489295006,0.002141298959031701,-0.0020426635164767504,0.0001555614435346797,0.0003648246929515153,-2.2335505491355434e-05,-0.00026088315644301474,-1.3954929272586014e-05,9.91268539428711,-0.6180018782615662,-1.3282389640808105,0.13028840720653534,3.555061101913452,-0.2791764736175537,-0.27887895703315735,3.552297830581665,-0.3102228343486786,-0.4395047426223755,-0.007726204581558704,-0.13048605620861053,-0.00037438509752973914,"tensor(-0.4445, device='cuda:0')","tensor(3.6076, device='cuda:0')","tensor(-0.4639, device='cuda:0')","tensor(-0.6692, device='cuda:0')","tensor(-0.0184, device='cuda:0')","tensor(-0.1899, device='cuda:0')","tensor(-0.0005, device='cuda:0')",0.23073993623256683,-0.030160386115312576,-0.41868647933006287,0.15088213980197906,0.03444536775350571,-0.010348155163228512,-2.569249391555786,0.05954457446932793,-0.6623258590698242,-0.12581035494804382,2.8389031887054443,0.1052112877368927,1.6219959259033203,0.10618528723716736
2440,0.0,0.0,0.0,0.0,-1.453118920326233,1.8323510885238647,-1.631692886352539,-0.07565439492464066,-0.08038762211799622,-0.0178847499191761,0.007176388520747423,-0.0005495949881151319,-0.001238604891113937,7.857428136048838e-05,0.000914491422008723,4.9326303269481286e-05,9.599079132080078,-0.3666577935218811,-1.8294110298156738,-0.05973343551158905,3.5704617500305176,-0.5350850224494934,-0.41322997212409973,3.591555595397949,-0.42881065607070923,-0.6144179701805115,-0.015187786892056465,-0.1789318174123764,0.0006105393986217678,"tensor(0.6566, device='cuda:0')","tensor(2.9329, device='cuda:0')","tensor(0.6123, device='cuda:0')","tensor(1.2527, device='cuda:0')","tensor(0.0171, device='cuda:0')","tensor(0.3806, device='cuda:0')","tensor(0.0012, device='cuda:0')",0.22881680727005005,-0.042223572731018066,-0.4119526147842407,0.045416828244924545,0.03416251018643379,-0.00022106082178652287,-2.5668444633483887,-0.002948172390460968,-0.6687343120574951,-0.09577219933271408,2.842794179916382,-0.03608038276433945,1.626976490020752,0.05050469562411308
