playtime target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
15.118 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293193 -0.144272 0.624527   1.46323 -0.664736 -0.571378  -2.17812  0.673132   2.57374  0.785393
15.119 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293192 -0.144272 0.624527   1.46323 -0.664738 -0.571375  -2.17813  0.673121   2.57377  0.785393
15.12 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293191 -0.144273 0.624527   1.46323 -0.664739 -0.571371  -2.17814   0.67311   2.57381  0.785393
15.121 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.029319 -0.144273 0.624527   1.46323  -0.66474 -0.571367  -2.17814  0.673099   2.57384  0.785393
15.122 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293189 -0.144273 0.624527   1.46323 -0.664741 -0.571364  -2.17815  0.673088   2.57387  0.785393
15.123 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293188 -0.144273 0.624527   1.46323 -0.664742  -0.57136  -2.17816  0.673077    2.5739  0.785393
15.124 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293187 -0.144273 0.624527   1.46323 -0.664743 -0.571356  -2.17816  0.673066   2.57393  0.785393
15.125 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293186 -0.144273 0.624527   1.46323 -0.664744 -0.571353  -2.17817  0.673055   2.57396  0.785393
15.126 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293185 -0.144274 0.624527   1.46324 -0.664745 -0.571349  -2.17818  0.673044   2.57399  0.785393
15.127 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293184 -0.144274 0.624527   1.46324 -0.664747 -0.571345  -2.17819  0.673033   2.57402  0.785393
15.128 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293183 -0.144274 0.624527   1.46324 -0.664748 -0.571342  -2.17819  0.673022   2.57405  0.785394
15.129 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293182 -0.144274 0.624527   1.46324 -0.664749 -0.571338   -2.1782  0.673011   2.57408  0.785394
15.13 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.029318 -0.144274 0.624526   1.46324  -0.66475 -0.571334  -2.17821     0.673   2.57411  0.785394
15.131 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293179 -0.144274 0.624526   1.46324 -0.664751 -0.571331  -2.17821  0.672989   2.57414  0.785394
15.132 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293178 -0.144274 0.624526   1.46324 -0.664752 -0.571327  -2.17822  0.672978   2.57417  0.785394
15.133 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293177 -0.144275 0.624526   1.46324 -0.664753 -0.571323  -2.17823  0.672967    2.5742  0.785394
15.134 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293176 -0.144275 0.624526   1.46324 -0.664754  -0.57132  -2.17823  0.672956   2.57423  0.785394
15.135 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293175 -0.144275 0.624526   1.46325 -0.664756 -0.571316  -2.17824  0.672945   2.57427  0.785394
15.136 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293174 -0.144275 0.624526   1.46325 -0.664757 -0.571313  -2.17825  0.672934    2.5743  0.785394
15.137 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293173 -0.144275 0.624526   1.46325 -0.664758 -0.571309  -2.17826  0.672923   2.57433  0.785394
15.138 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293172 -0.144275 0.624526   1.46325 -0.664759 -0.571305  -2.17826  0.672912   2.57436  0.785394
15.139 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.0293171 -0.144275 0.624526   1.46325  -0.66476 -0.571302  -2.17827  0.672901   2.57439  0.785394
15.14 0.35 0.28 0.7 0.345921 0.274623 0.698692 0 -0.15 0.5 0.029317 -0.144276 0.624526   1.46325 -0.664761 -0.571298  -2.17828   0.67289   2.57442  0.785394
15.141 0.35 0.28 0.7 0.345922 0.274623 0.698692 0 -0.15 0.5 0.0293169 -0.144276 0.624526   1.46325 -0.664762 -0.571294  -2.17828  0.672879   2.57445  0.785394
15.142 0.35 0.28 0.7 0.345922 0.274623 0.698692 0 -0.15 0.5 0.0293168 -0.144276 0.624526   1.46325 -0.664763 -0.571291  -2.17829  0.672868   2.57448  0.785394
15.143 0.35 0.28 0.7 0.345922 0.274623 0.698693 0 -0.15 0.5 0.0293167 -0.144276 0.624526   1.46326 -0.664764 -0.571287   -2.1783  0.672857   2.57451  0.785394
15.144 0.35 0.28 0.7 0.345922 0.274623 0.698693 0 -0.15 0.5 0.0293166 -0.144276 0.624526   1.46326 -0.664766 -0.571284   -2.1783  0.672846   2.57454  0.785394
15.145 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293165 -0.144276 0.624525   1.46326 -0.664767  -0.57128  -2.17831  0.672835   2.57457  0.785394
15.146 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293164 -0.144277 0.624525   1.46326 -0.664768 -0.571276  -2.17832  0.672824    2.5746  0.785394
15.147 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293163 -0.144277 0.624525   1.46326 -0.664769 -0.571273  -2.17832  0.672813   2.57463  0.785394
15.148 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293162 -0.144277 0.624525   1.46326  -0.66477 -0.571269  -2.17833  0.672802   2.57466  0.785394
15.149 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293161 -0.144277 0.624525   1.46326 -0.664771 -0.571266  -2.17834  0.672791   2.57469  0.785394
15.15 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.029316 -0.144277 0.624525   1.46326 -0.664772 -0.571262  -2.17835   0.67278   2.57472  0.785394
15.151 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293159 -0.144277 0.624525   1.46327 -0.664773 -0.571258  -2.17835  0.672769   2.57475  0.785394
15.152 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293158 -0.144277 0.624525   1.46327 -0.664774 -0.571255  -2.17836  0.672758   2.57478  0.785394
15.153 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293157 -0.144278 0.624525   1.46327 -0.664776 -0.571251  -2.17837  0.672747   2.57481  0.785394
15.154 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293156 -0.144278 0.624525   1.46327 -0.664777 -0.571248  -2.17837  0.672736   2.57484  0.785394
15.155 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293155 -0.144278 0.624525   1.46327 -0.664778 -0.571244  -2.17838  0.672725   2.57487  0.785394
15.156 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293154 -0.144278 0.624525   1.46327 -0.664779  -0.57124  -2.17839  0.672714    2.5749  0.785394
15.157 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293153 -0.144278 0.624525   1.46327  -0.66478 -0.571237  -2.17839  0.672703   2.57493  0.785394
15.158 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293152 -0.144278 0.624525   1.46327 -0.664781 -0.571233   -2.1784  0.672692   2.57496  0.785394
15.159 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293151 -0.144278 0.624525   1.46328 -0.664782  -0.57123  -2.17841   0.67268   2.57499  0.785394
15.16 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.029315 -0.144279 0.624525   1.46328 -0.664783 -0.571226  -2.17841  0.672669   2.57502  0.785394
15.161 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293149 -0.144279 0.624524   1.46328 -0.664784 -0.571223  -2.17842  0.672658   2.57505  0.785394
15.162 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293148 -0.144279 0.624524   1.46328 -0.664785 -0.571219  -2.17843  0.672647   2.57508  0.785394
15.163 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293147 -0.144279 0.624524   1.46328 -0.664786 -0.571215  -2.17844  0.672636   2.57511  0.785394
15.164 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293146 -0.144279 0.624524   1.46328 -0.664788 -0.571212  -2.17844  0.672625   2.57514  0.785394
15.165 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293145 -0.144279 0.624524   1.46328 -0.664789 -0.571208  -2.17845  0.672614   2.57517  0.785394
15.166 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293144 -0.144279 0.624524   1.46328  -0.66479 -0.571205  -2.17846  0.672603    2.5752  0.785394
15.167 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293143 -0.14428 0.624524   1.46328 -0.664791 -0.571201  -2.17846  0.672592   2.57523  0.785394
15.168 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293142 -0.14428 0.624524   1.46329 -0.664792 -0.571198  -2.17847  0.672581   2.57526  0.785394
15.169 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293141 -0.14428 0.624524   1.46329 -0.664793 -0.571194  -2.17848   0.67257   2.57529  0.785394
15.17 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.029314 -0.14428 0.624524   1.46329 -0.664794 -0.571191  -2.17848  0.672559   2.57532  0.785394
15.171 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293139 -0.14428 0.624524   1.46329 -0.664795 -0.571187  -2.17849  0.672548   2.57535  0.785394
15.172 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293138 -0.14428 0.624524   1.46329 -0.664796 -0.571184   -2.1785  0.672536   2.57538  0.785394
15.173 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293137 -0.14428 0.624524   1.46329 -0.664797  -0.57118   -2.1785  0.672525   2.57541  0.785394
15.174 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293136 -0.144281 0.624524   1.46329 -0.664798 -0.571176  -2.17851  0.672514   2.57544  0.785394
15.175 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293135 -0.144281 0.624524   1.46329 -0.664799 -0.571173  -2.17852  0.672503   2.57547  0.785394
15.176 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293134 -0.144281 0.624524    1.4633 -0.664801 -0.571169  -2.17852  0.672492    2.5755  0.785394
15.177 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293133 -0.144281 0.624524    1.4633 -0.664802 -0.571166  -2.17853  0.672481   2.57553  0.785394
15.178 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293132 -0.144281 0.624523    1.4633 -0.664803 -0.571162  -2.17854   0.67247   2.57556  0.785394
15.179 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293131 -0.144281 0.624523    1.4633 -0.664804 -0.571159  -2.17854  0.672459   2.57559  0.785394
15.18 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.029313 -0.144281 0.624523    1.4633 -0.664805 -0.571155  -2.17855  0.672448   2.57562  0.785394
15.181 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293129 -0.144282 0.624523    1.4633 -0.664806 -0.571152  -2.17856  0.672437   2.57565  0.785394
15.182 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293128 -0.144282 0.624523    1.4633 -0.664807 -0.571148  -2.17856  0.672425   2.57568  0.785394
15.183 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293127 -0.144282 0.624523    1.4633 -0.664808 -0.571145  -2.17857  0.672414   2.57571  0.785394
15.184 0.35 0.28 0.7 0.345922 0.274622 0.698693 0 -0.15 0.5 0.0293126 -0.144282 0.624523   1.46331 -0.664809 -0.571141  -2.17858  0.672403   2.57574  0.785394
15.185 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293125 -0.144282 0.624523   1.46331  -0.66481 -0.571138  -2.17859  0.672392   2.57577  0.785394
15.186 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293124 -0.144282 0.624523   1.46331 -0.664811 -0.571134  -2.17859  0.672381    2.5758  0.785394
15.187 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293123 -0.144282 0.624523   1.46331 -0.664812 -0.571131   -2.1786   0.67237   2.57583  0.785394
15.188 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293122 -0.144283 0.624523   1.46331 -0.664813 -0.571127  -2.17861  0.672359   2.57586  0.785394
15.189 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293121 -0.144283 0.624523   1.46331 -0.664815 -0.571124  -2.17861  0.672347   2.57589  0.785394
15.19 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.029312 -0.144283 0.624523   1.46331 -0.664816  -0.57112  -2.17862  0.672336   2.57592  0.785394
15.191 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293119 -0.144283 0.624523   1.46331 -0.664817 -0.571117  -2.17863  0.672325   2.57595  0.785394
15.192 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293118 -0.144283 0.624523   1.46331 -0.664818 -0.571113  -2.17863  0.672314   2.57597  0.785394
15.193 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293117 -0.144283 0.624523   1.46332 -0.664819  -0.57111  -2.17864  0.672303     2.576  0.785394
15.194 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293116 -0.144283 0.624522   1.46332  -0.66482 -0.571106  -2.17865  0.672292   2.57603  0.785394
15.195 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293115 -0.144284 0.624522   1.46332 -0.664821 -0.571103  -2.17865  0.672281   2.57606  0.785394
15.196 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293114 -0.144284 0.624522   1.46332 -0.664822 -0.571099  -2.17866  0.672269   2.57609  0.785394
15.197 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293113 -0.144284 0.624522   1.46332 -0.664823 -0.571096  -2.17867  0.672258   2.57612  0.785394
15.198 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293112 -0.144284 0.624522   1.46332 -0.664824 -0.571092  -2.17867  0.672247   2.57615  0.785394
15.199 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293111 -0.144284 0.624522   1.46332 -0.664825 -0.571089  -2.17868  0.672236   2.57618  0.785394
15.2 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.029311 -0.144284 0.624522   1.46332 -0.664826 -0.571086  -2.17869  0.672225   2.57621  0.785394
15.201 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.029311 -0.144284 0.624522   1.46333 -0.664827 -0.571082  -2.17869  0.672214   2.57624  0.785394
15.202 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293109 -0.144285 0.624522   1.46333 -0.664828 -0.571079   -2.1787  0.672202   2.57627  0.785394
15.203 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293108 -0.144285 0.624522   1.46333 -0.664829 -0.571075  -2.17871  0.672191    2.5763  0.785394
15.204 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293107 -0.144285 0.624522   1.46333  -0.66483 -0.571072  -2.17871   0.67218   2.57633  0.785394
15.205 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293106 -0.144285 0.624522   1.46333 -0.664831 -0.571068  -2.17872  0.672169   2.57636  0.785394
15.206 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293105 -0.144285 0.624522   1.46333 -0.664832 -0.571065  -2.17873  0.672158   2.57639  0.785394
15.207 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293104 -0.144285 0.624522   1.46333 -0.664834 -0.571061  -2.17873  0.672147   2.57641  0.785394
15.208 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293103 -0.144285 0.624522   1.46333 -0.664835 -0.571058  -2.17874  0.672135   2.57644  0.785394
15.209 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293102 -0.144286 0.624522   1.46333 -0.664836 -0.571054  -2.17875  0.672124   2.57647  0.785394
15.21 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293101 -0.144286 0.624522   1.46334 -0.664837 -0.571051  -2.17875  0.672113    2.5765  0.785394
15.211 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.02931 -0.144286 0.624521   1.46334 -0.664838 -0.571048  -2.17876  0.672102   2.57653  0.785394
15.212 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293099 -0.144286 0.624521   1.46334 -0.664839 -0.571044  -2.17877  0.672091   2.57656  0.785394
15.213 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293098 -0.144286 0.624521   1.46334  -0.66484 -0.571041  -2.17877  0.672079   2.57659  0.785394
15.214 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293097 -0.144286 0.624521   1.46334 -0.664841 -0.571037  -2.17878  0.672068   2.57662  0.785394
15.215 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293096 -0.144286 0.624521   1.46334 -0.664842 -0.571034  -2.17879  0.672057   2.57665  0.785394
15.216 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293095 -0.144286 0.624521   1.46334 -0.664843  -0.57103  -2.17879  0.672046   2.57668  0.785394
15.217 0.35 0.28 0.7 0.345922 0.274621 0.698693 0 -0.15 0.5 0.0293094 -0.144287 0.624521   1.46334 -0.664844 -0.571027   -2.1788  0.672035   2.57671  0.785394
15.218 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293093 -0.144287 0.624521   1.46334 -0.664845 -0.571024  -2.17881  0.672023   2.57673  0.785394
15.219 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293092 -0.144287 0.624521   1.46335 -0.664846  -0.57102  -2.17881  0.672012   2.57676  0.785394
15.22 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293091 -0.144287 0.624521   1.46335 -0.664847 -0.571017  -2.17882  0.672001   2.57679  0.785394
15.221 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.029309 -0.144287 0.624521   1.46335 -0.664848 -0.571013  -2.17883   0.67199   2.57682  0.785394
15.222 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293089 -0.144287 0.624521   1.46335 -0.664849  -0.57101  -2.17883  0.671979   2.57685  0.785394
15.223 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293088 -0.144287 0.624521   1.46335  -0.66485 -0.571006  -2.17884  0.671967   2.57688  0.785394
15.224 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293087 -0.144288 0.624521   1.46335 -0.664851 -0.571003  -2.17885  0.671956   2.57691  0.785394
15.225 0.35 0.28 0.7 0.345923 0.274621 0.698693 0 -0.15 0.5 0.0293086 -0.144288 0.624521   1.46335 -0.664852    -0.571  -2.17885  0.671945   2.57694  0.785394
15.226 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293086 -0.144288 0.624521   1.46335 -0.664853 -0.570996  -2.17886  0.671934   2.57697  0.785394
15.227 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293085 -0.144288 0.624521   1.46336 -0.664854 -0.570993  -2.17887  0.671922   2.57699  0.785394
15.228 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293084 -0.144288 0.624521   1.46336 -0.664855 -0.570989  -2.17887  0.671911   2.57702  0.785394
15.229 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293083 -0.144288 0.62452   1.46336 -0.664856 -0.570986  -2.17888    0.6719   2.57705  0.785394
15.23 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293082 -0.144288 0.62452   1.46336 -0.664857 -0.570983  -2.17889  0.671889   2.57708  0.785394
15.231 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293081 -0.144289 0.62452   1.46336 -0.664858 -0.570979  -2.17889  0.671877   2.57711  0.785394
15.232 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.029308 -0.144289 0.62452   1.46336 -0.664859 -0.570976   -2.1789  0.671866   2.57714  0.785394
15.233 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293079 -0.144289 0.62452   1.46336  -0.66486 -0.570973  -2.17891  0.671855   2.57717  0.785394
15.234 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293078 -0.144289 0.62452   1.46336 -0.664862 -0.570969  -2.17891  0.671844    2.5772  0.785394
15.235 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293077 -0.144289 0.62452   1.46336 -0.664863 -0.570966  -2.17892  0.671832   2.57722  0.785394
15.236 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293076 -0.144289 0.62452   1.46337 -0.664864 -0.570962  -2.17893  0.671821   2.57725  0.785394
15.237 0.35 0.28 0.7 0.345923 0.27462 0.698693 0 -0.15 0.5 0.0293075 -0.144289 0.62452   1.46337 -0.664865 -0.570959  -2.17893   0.67181   2.57728  0.785394
15.238 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293074 -0.144289 0.62452   1.46337 -0.664866 -0.570956  -2.17894  0.671799   2.57731  0.785394
15.239 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293073 -0.14429 0.62452   1.46337 -0.664867 -0.570952  -2.17895  0.671787   2.57734  0.785394
15.24 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293072 -0.14429 0.62452   1.46337 -0.664868 -0.570949  -2.17895  0.671776   2.57737  0.785394
15.241 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293071 -0.14429 0.62452   1.46337 -0.664869 -0.570946  -2.17896  0.671765    2.5774  0.785394
15.242 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.029307 -0.14429 0.62452   1.46337  -0.66487 -0.570942  -2.17896  0.671754   2.57742  0.785394
15.243 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293069 -0.14429 0.62452   1.46337 -0.664871 -0.570939  -2.17897  0.671742   2.57745  0.785394
15.244 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293069 -0.14429 0.62452   1.46337 -0.664872 -0.570935  -2.17898  0.671731   2.57748  0.785394
15.245 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293068 -0.14429 0.62452   1.46338 -0.664873 -0.570932  -2.17898   0.67172   2.57751  0.785394
15.246 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293067 -0.144291 0.624519   1.46338 -0.664874 -0.570929  -2.17899  0.671708   2.57754  0.785394
15.247 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293066 -0.144291 0.624519   1.46338 -0.664875 -0.570925    -2.179  0.671697   2.57757  0.785394
15.248 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293065 -0.144291 0.624519   1.46338 -0.664876 -0.570922    -2.179  0.671686    2.5776  0.785394
15.249 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293064 -0.144291 0.624519   1.46338 -0.664877 -0.570919  -2.17901  0.671675   2.57762  0.785394
15.25 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293063 -0.144291 0.624519   1.46338 -0.664878 -0.570915  -2.17902  0.671663   2.57765  0.785394
15.251 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293062 -0.144291 0.624519   1.46338 -0.664879 -0.570912  -2.17902  0.671652   2.57768  0.785394
15.252 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293061 -0.144291 0.624519   1.46338  -0.66488 -0.570909  -2.17903  0.671641   2.57771  0.785394
15.253 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.029306 -0.144291 0.624519   1.46338 -0.664881 -0.570905  -2.17904  0.671629   2.57774  0.785394
15.254 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293059 -0.144292 0.624519   1.46339 -0.664882 -0.570902  -2.17904  0.671618   2.57777  0.785394
15.255 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293058 -0.144292 0.624519   1.46339 -0.664883 -0.570899  -2.17905  0.671607   2.57779  0.785394
15.256 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293057 -0.144292 0.624519   1.46339 -0.664884 -0.570895  -2.17906  0.671596   2.57782  0.785394
15.257 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293056 -0.144292 0.624519   1.46339 -0.664885 -0.570892  -2.17906  0.671584   2.57785  0.785394
15.258 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293055 -0.144292 0.624519   1.46339 -0.664886 -0.570889  -2.17907  0.671573   2.57788  0.785394
15.259 0.35 0.28 0.7 0.345923 0.27462 0.698694 0 -0.15 0.5 0.0293055 -0.144292 0.624519   1.46339 -0.664887 -0.570885  -2.17908  0.671562   2.57791  0.785394
