playtime q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7 tau_desired_1 tau_desired_2 tau_desired_3 tau_desired_4 tau_desired_5 tau_desired_6 tau_desired_7
38.607 0.4584 0.377265 -0.371476 -0.267267 -1.09202 1.55379 -0.0248502 -1.22125e-15 -25.676 -1.09354 7.69125 -0.240132 0.770314 -0.025364
38.608 0.458563 0.376863 -0.371455 -0.267356 -1.09202 1.55379 -0.024851 -9.99201e-16 -25.6597 -1.0926 7.68629 -0.23995 0.770465 -0.0253811
38.609 0.458726 0.376462 -0.371433 -0.267444 -1.09203 1.55379 -0.0248518 -1.11022e-16 -25.6434 -1.09167 7.68132 -0.239769 0.770615 -0.0253983
38.61 0.458888 0.376061 -0.371412 -0.267531 -1.09204 1.55379 -0.0248526 -1.77636e-15 -25.6271 -1.09073 7.67634 -0.239588 0.770764 -0.0254155
38.611 0.45905 0.375661 -0.37139 -0.267617 -1.09205 1.5538 -0.0248534 -2.22045e-16 -25.6107 -1.08978 7.67136 -0.239406 0.770913 -0.0254327
38.612 0.459212 0.375262 -0.371368 -0.267702 -1.09205 1.5538 -0.0248542 -1.33227e-15 -25.5944 -1.08884 7.66636 -0.239225 0.771062 -0.0254499
38.613 0.459373 0.374862 -0.371346 -0.267786 -1.09206 1.5538 -0.024855 -1.11022e-15 -25.5781 -1.08789 7.66136 -0.239043 0.771211 -0.0254672
38.614 0.459534 0.374464 -0.371323 -0.267869 -1.09207 1.5538 -0.0248558 -1.66533e-15 -25.5618 -1.08695 7.65634 -0.238861 0.771359 -0.0254844
38.615 0.459695 0.374066 -0.371301 -0.267951 -1.09207 1.55381 -0.0248566 4.44089e-16 -25.5455 -1.086 7.65132 -0.238679 0.771507 -0.0255017
38.616 0.459855 0.373669 -0.371279 -0.268032 -1.09208 1.55381 -0.0248574 -1.33227e-15 -25.5292 -1.08504 7.64629 -0.238497 0.771655 -0.025519
38.617 0.460015 0.373272 -0.371256 -0.268113 -1.09209 1.55381 -0.0248582 -9.99201e-16 -25.5129 -1.08409 7.64125 -0.238315 0.771802 -0.0255363
38.618 0.460175 0.372875 -0.371233 -0.268192 -1.09209 1.55381 -0.024859 5.55112e-16 -25.4966 -1.08314 7.6362 -0.238133 0.771949 -0.0255537
38.619 0.460334 0.37248 -0.37121 -0.26827 -1.0921 1.55382 -0.0248598 2.22045e-16 -25.4804 -1.08218 7.63114 -0.237951 0.772096 -0.025571
38.62 0.460493 0.372084 -0.371187 -0.268347 -1.09211 1.55382 -0.0248606 -9.99201e-16 -25.4641 -1.08122 7.62607 -0.237769 0.772242 -0.0255884
38.621 0.460652 0.37169 -0.371164 -0.268423 -1.09211 1.55382 -0.0248614 -6.66134e-16 -25.4478 -1.08026 7.621 -0.237587 0.772388 -0.0256058
38.622 0.46081 0.371296 -0.371141 -0.268498 -1.09212 1.55383 -0.0248622 -9.99201e-16 -25.4316 -1.07929 7.61591 -0.237404 0.772534 -0.0256232
38.623 0.460968 0.370902 -0.371118 -0.268573 -1.09212 1.55383 -0.024863 -9.99201e-16 -25.4153 -1.07833 7.61082 -0.237222 0.772679 -0.0256406
38.624 0.461126 0.370509 -0.371095 -0.268646 -1.09213 1.55383 -0.0248638 -8.88178e-16 -25.3991 -1.07736 7.60572 -0.237039 0.772824 -0.0256581
38.625 0.461284 0.370116 -0.371071 -0.268719 -1.09213 1.55383 -0.0248646 -1.44329e-15 -25.3828 -1.0764 7.60061 -0.236857 0.772969 -0.0256755
38.626 0.461441 0.369724 -0.371047 -0.26879 -1.09214 1.55384 -0.0248654 -6.66134e-16 -25.3666 -1.07543 7.59549 -0.236674 0.773113 -0.025693
38.627 0.461598 0.369333 -0.371024 -0.268861 -1.09214 1.55384 -0.0248662 -1.11022e-16 -25.3503 -1.07445 7.59037 -0.236491 0.773257 -0.0257105
38.628 0.461754 0.368942 -0.371 -0.26893 -1.09215 1.55384 -0.024867 -1.44329e-15 -25.3341 -1.07348 7.58523 -0.236309 0.7734 -0.025728
38.629 0.461911 0.368551 -0.370976 -0.268999 -1.09215 1.55385 -0.0248678 -6.66134e-16 -25.3179 -1.07251 7.58009 -0.236126 0.773544 -0.0257456
38.63 0.462067 0.368162 -0.370952 -0.269067 -1.09216 1.55385 -0.0248686 -8.88178e-16 -25.3017 -1.07153 7.57494 -0.235943 0.773686 -0.0257631
38.631 0.462222 0.367772 -0.370928 -0.269134 -1.09216 1.55385 -0.0248694 1.11022e-16 -25.2855 -1.07055 7.56978 -0.23576 0.773829 -0.0257807
38.632 0.462378 0.367383 -0.370904 -0.2692 -1.09216 1.55386 -0.0248702 -2.66454e-15 -25.2692 -1.06957 7.56461 -0.235577 0.773971 -0.0257983
38.633 0.462533 0.366995 -0.370879 -0.269265 -1.09217 1.55386 -0.024871 3.33067e-16 -25.253 -1.06859 7.55943 -0.235394 0.774113 -0.0258159
38.634 0.462688 0.366607 -0.370855 -0.269329 -1.09217 1.55387 -0.0248718 -1.11022e-15 -25.2368 -1.06761 7.55425 -0.235211 0.774254 -0.0258335
38.635 0.462842 0.36622 -0.37083 -0.269392 -1.09218 1.55387 -0.0248726 -1.33227e-15 -25.2206 -1.06662 7.54905 -0.235028 0.774395 -0.0258512
38.636 0.462997 0.365833 -0.370806 -0.269454 -1.09218 1.55387 -0.0248734 -1.11022e-16 -25.2045 -1.06564 7.54385 -0.234845 0.774536 -0.0258688
38.637 0.46315 0.365447 -0.370781 -0.269516 -1.09218 1.55388 -0.0248742 -3.33067e-16 -25.1883 -1.06465 7.53864 -0.234661 0.774676 -0.0258865
38.638 0.463304 0.365061 -0.370756 -0.269576 -1.09219 1.55388 -0.024875 -1.11022e-16 -25.1721 -1.06366 7.53342 -0.234478 0.774816 -0.0259042
38.639 0.463457 0.364676 -0.370731 -0.269636 -1.09219 1.55388 -0.0248757 1.11022e-15 -25.1559 -1.06267 7.5282 -0.234295 0.774956 -0.0259219
38.64 0.463611 0.364291 -0.370706 -0.269695 -1.09219 1.55389 -0.0248765 0 -25.1397 -1.06168 7.52297 -0.234111 0.775095 -0.0259396
38.641 0.463763 0.363907 -0.370681 -0.269753 -1.0922 1.55389 -0.0248773 7.77156e-16 -25.1236 -1.06069 7.51773 -0.233928 0.775234 -0.0259573
38.642 0.463916 0.363523 -0.370656 -0.26981 -1.0922 1.5539 -0.0248781 0 -25.1074 -1.05969 7.51248 -0.233744 0.775373 -0.0259751
38.643 0.464068 0.36314 -0.370631 -0.269866 -1.0922 1.5539 -0.0248789 1.11022e-16 -25.0913 -1.0587 7.50722 -0.233561 0.775511 -0.0259928
38.644 0.46422 0.362757 -0.370605 -0.269921 -1.09221 1.5539 -0.0248797 -2.22045e-16 -25.0751 -1.0577 7.50195 -0.233377 0.775649 -0.0260106
38.645 0.464372 0.362374 -0.37058 -0.269975 -1.09221 1.55391 -0.0248805 1.11022e-15 -25.059 -1.0567 7.49668 -0.233193 0.775786 -0.0260284
38.646 0.464523 0.361993 -0.370555 -0.270029 -1.09221 1.55391 -0.0248812 8.88178e-16 -25.0428 -1.0557 7.4914 -0.23301 0.775923 -0.0260462
38.647 0.464674 0.361611 -0.370529 -0.270082 -1.09221 1.55392 -0.024882 -1.11022e-15 -25.0267 -1.0547 7.48611 -0.232826 0.77606 -0.026064
38.648 0.464825 0.361231 -0.370503 -0.270134 -1.09221 1.55392 -0.0248828 1.22125e-15 -25.0106 -1.0537 7.48082 -0.232642 0.776196 -0.0260819
38.649 0.464976 0.36085 -0.370477 -0.270185 -1.09222 1.55393 -0.0248836 -7.77156e-16 -24.9944 -1.05269 7.47551 -0.232458 0.776332 -0.0260997
38.65 0.465126 0.36047 -0.370452 -0.270235 -1.09222 1.55393 -0.0248844 7.77156e-16 -24.9783 -1.05169 7.4702 -0.232274 0.776468 -0.0261176
38.651 0.465276 0.360091 -0.370426 -0.270284 -1.09222 1.55393 -0.0248852 4.44089e-16 -24.9622 -1.05068 7.46488 -0.232091 0.776603 -0.0261355
38.652 0.465426 0.359712 -0.3704 -0.270333 -1.09222 1.55394 -0.0248859 -3.33067e-16 -24.9461 -1.04967 7.45956 -0.231907 0.776738 -0.0261534
38.653 0.465575 0.359334 -0.370373 -0.27038 -1.09222 1.55394 -0.0248867 1.11022e-16 -24.93 -1.04866 7.45422 -0.231723 0.776872 -0.0261713
38.654 0.465724 0.358956 -0.370347 -0.270427 -1.09223 1.55395 -0.0248875 3.33067e-16 -24.9139 -1.04765 7.44888 -0.231539 0.777006 -0.0261892
38.655 0.465873 0.358579 -0.370321 -0.270473 -1.09223 1.55395 -0.0248883 5.55112e-16 -24.8978 -1.04664 7.44353 -0.231355 0.77714 -0.0262072
38.656 0.466022 0.358202 -0.370295 -0.270519 -1.09223 1.55396 -0.024889 -9.99201e-16 -24.8817 -1.04563 7.43818 -0.231171 0.777274 -0.0262251
38.657 0.46617 0.357825 -0.370268 -0.270563 -1.09223 1.55396 -0.0248898 -2.22045e-16 -24.8656 -1.04461 7.43281 -0.230987 0.777407 -0.0262431
38.658 0.466319 0.357449 -0.370242 -0.270606 -1.09223 1.55397 -0.0248906 2.22045e-16 -24.8495 -1.0436 7.42744 -0.230802 0.777539 -0.0262611
38.659 0.466466 0.357074 -0.370215 -0.270649 -1.09223 1.55397 -0.0248914 -7.77156e-16 -24.8335 -1.04258 7.42206 -0.230618 0.777671 -0.0262791
38.66 0.466614 0.356699 -0.370189 -0.270691 -1.09223 1.55398 -0.0248921 -3.33067e-16 -24.8174 -1.04157 7.41668 -0.230434 0.777803 -0.0262971
38.661 0.466761 0.356324 -0.370162 -0.270732 -1.09223 1.55398 -0.0248929 -1.11022e-16 -24.8013 -1.04055 7.41128 -0.23025 0.777935 -0.0263151
38.662 0.466908 0.35595 -0.370135 -0.270773 -1.09223 1.55399 -0.0248937 -4.44089e-16 -24.7853 -1.03953 7.40588 -0.230066 0.778066 -0.0263331
38.663 0.467055 0.355576 -0.370108 -0.270812 -1.09223 1.55399 -0.0248944 6.66134e-16 -24.7692 -1.03851 7.40048 -0.229881 0.778197 -0.0263512
38.664 0.467202 0.355203 -0.370081 -0.270851 -1.09224 1.554 -0.0248952 0 -24.7531 -1.03749 7.39506 -0.229697 0.778327 -0.0263692
38.665 0.467348 0.35483 -0.370054 -0.270889 -1.09224 1.554 -0.024896 2.22045e-16 -24.7371 -1.03646 7.38964 -0.229513 0.778457 -0.0263873
38.666 0.467494 0.354458 -0.370027 -0.270926 -1.09224 1.55401 -0.0248967 0 -24.7211 -1.03544 7.38421 -0.229328 0.778587 -0.0264054
38.667 0.46764 0.354086 -0.37 -0.270963 -1.09224 1.55401 -0.0248975 3.33067e-16 -24.705 -1.03441 7.37877 -0.229144 0.778716 -0.0264235
38.668 0.467786 0.353715 -0.369973 -0.270999 -1.09224 1.55402 -0.0248983 0 -24.689 -1.03339 7.37333 -0.22896 0.778845 -0.0264416
38.669 0.467931 0.353344 -0.369946 -0.271033 -1.09224 1.55402 -0.024899 -1.11022e-16 -24.673 -1.03236 7.36788 -0.228775 0.778973 -0.0264598
38.67 0.468076 0.352973 -0.369918 -0.271068 -1.09224 1.55403 -0.0248998 9.99201e-16 -24.6569 -1.03133 7.36242 -0.228591 0.779101 -0.0264779
38.671 0.468221 0.352603 -0.369891 -0.271101 -1.09224 1.55403 -0.0249006 3.33067e-16 -24.6409 -1.0303 7.35696 -0.228406 0.779229 -0.026496
38.672 0.468365 0.352234 -0.369864 -0.271133 -1.09224 1.55404 -0.0249013 -5.55112e-16 -24.6249 -1.02927 7.35149 -0.228222 0.779356 -0.0265142
38.673 0.46851 0.351865 -0.369836 -0.271165 -1.09224 1.55405 -0.0249021 -1.11022e-16 -24.6089 -1.02824 7.34601 -0.228037 0.779483 -0.0265324
38.674 0.468654 0.351496 -0.369809 -0.271196 -1.09224 1.55405 -0.0249028 -9.99201e-16 -24.5929 -1.02721 7.34053 -0.227853 0.77961 -0.0265506
38.675 0.468798 0.351128 -0.369781 -0.271227 -1.09223 1.55406 -0.0249036 3.33067e-16 -24.5769 -1.02618 7.33504 -0.227668 0.779736 -0.0265688
38.676 0.468941 0.35076 -0.369753 -0.271256 -1.09223 1.55406 -0.0249043 -8.88178e-16 -24.5609 -1.02515 7.32954 -0.227484 0.779861 -0.026587
38.677 0.469084 0.350393 -0.369725 -0.271285 -1.09223 1.55407 -0.0249051 -1.55431e-15 -24.5449 -1.02411 7.32403 -0.227299 0.779987 -0.0266052
38.678 0.469228 0.350026 -0.369698 -0.271313 -1.09223 1.55407 -0.0249058 5.55112e-16 -24.5289 -1.02308 7.31852 -0.227115 0.780112 -0.0266235
38.679 0.46937 0.34966 -0.36967 -0.271341 -1.09223 1.55408 -0.0249066 -3.33067e-16 -24.5129 -1.02204 7.313 -0.22693 0.780236 -0.0266417
38.68 0.469513 0.349294 -0.369642 -0.271367 -1.09223 1.55409 -0.0249073 -9.99201e-16 -24.497 -1.021 7.30748 -0.226746 0.780361 -0.02666
38.681 0.469655 0.348928 -0.369614 -0.271393 -1.09223 1.55409 -0.0249081 -7.77156e-16 -24.481 -1.01996 7.30195 -0.226561 0.780484 -0.0266782
38.682 0.469797 0.348563 -0.369586 -0.271418 -1.09223 1.5541 -0.0249088 -4.44089e-16 -24.465 -1.01893 7.29641 -0.226376 0.780608 -0.0266965
38.683 0.469939 0.348198 -0.369558 -0.271443 -1.09223 1.5541 -0.0249096 -1.11022e-16 -24.4491 -1.01789 7.29086 -0.226192 0.780731 -0.0267148
38.684 0.470081 0.347834 -0.36953 -0.271467 -1.09223 1.55411 -0.0249103 1.11022e-16 -24.4331 -1.01685 7.28531 -0.226007 0.780854 -0.0267331
38.685 0.470222 0.34747 -0.369501 -0.27149 -1.09223 1.55412 -0.0249111 -1.11022e-15 -24.4171 -1.0158 7.27975 -0.225823 0.780976 -0.0267514
38.686 0.470364 0.347107 -0.369473 -0.271512 -1.09222 1.55412 -0.0249118 1.11022e-15 -24.4012 -1.01476 7.27419 -0.225638 0.781098 -0.0267698
38.687 0.470505 0.346744 -0.369445 -0.271533 -1.09222 1.55413 -0.0249126 -1.11022e-16 -24.3853 -1.01372 7.26862 -0.225453 0.781219 -0.0267881
38.688 0.470645 0.346381 -0.369416 -0.271554 -1.09222 1.55413 -0.0249133 -2.22045e-16 -24.3693 -1.01268 7.26304 -0.225269 0.78134 -0.0268064
38.689 0.470786 0.346019 -0.369388 -0.271575 -1.09222 1.55414 -0.024914 -9.99201e-16 -24.3534 -1.01163 7.25746 -0.225084 0.781461 -0.0268248
38.69 0.470926 0.345657 -0.36936 -0.271594 -1.09222 1.55415 -0.0249148 -1.11022e-16 -24.3374 -1.01059 7.25187 -0.224899 0.781582 -0.0268432
38.691 0.471066 0.345296 -0.369331 -0.271613 -1.09222 1.55415 -0.0249155 -5.55112e-16 -24.3215 -1.00954 7.24627 -0.224715 0.781701 -0.0268616
38.692 0.471206 0.344935 -0.369303 -0.271631 -1.09221 1.55416 -0.0249162 -1.11022e-15 -24.3056 -1.00849 7.24067 -0.22453 0.781821 -0.0268799
38.693 0.471345 0.344575 -0.369274 -0.271648 -1.09221 1.55417 -0.024917 2.22045e-16 -24.2897 -1.00745 7.23506 -0.224345 0.78194 -0.0268983
38.694 0.471485 0.344215 -0.369245 -0.271665 -1.09221 1.55417 -0.0249177 9.99201e-16 -24.2738 -1.0064 7.22944 -0.224161 0.782059 -0.0269168
38.695 0.471624 0.343855 -0.369217 -0.271681 -1.09221 1.55418 -0.0249184 -6.66134e-16 -24.2579 -1.00535 7.22382 -0.223976 0.782177 -0.0269352
38.696 0.471763 0.343496 -0.369188 -0.271696 -1.09221 1.55419 -0.0249192 6.66134e-16 -24.242 -1.0043 7.21819 -0.223791 0.782295 -0.0269536
38.697 0.471901 0.343137 -0.369159 -0.271711 -1.0922 1.55419 -0.0249199 -7.77156e-16 -24.2261 -1.00325 7.21256 -0.223607 0.782413 -0.026972
38.698 0.47204 0.342779 -0.36913 -0.271725 -1.0922 1.5542 -0.0249206 -1.33227e-15 -24.2102 -1.0022 7.20692 -0.223422 0.78253 -0.0269905
38.699 0.472178 0.342421 -0.369101 -0.271738 -1.0922 1.55421 -0.0249213 1.11022e-16 -24.1943 -1.00115 7.20127 -0.223237 0.782647 -0.027009
38.7 0.472316 0.342063 -0.369072 -0.271751 -1.0922 1.55421 -0.0249221 -8.88178e-16 -24.1784 -1.0001 7.19562 -0.223053 0.782763 -0.0270274
38.701 0.472454 0.341706 -0.369043 -0.271763 -1.09219 1.55422 -0.0249228 3.33067e-16 -24.1625 -0.999047 7.18996 -0.222868 0.782879 -0.0270459
38.702 0.472591 0.341349 -0.369014 -0.271774 -1.09219 1.55423 -0.0249235 -3.33067e-16 -24.1466 -0.997994 7.18429 -0.222683 0.782995 -0.0270644
38.703 0.472729 0.340993 -0.368985 -0.271785 -1.09219 1.55423 -0.0249242 1.11022e-16 -24.1308 -0.99694 7.17862 -0.222499 0.78311 -0.0270829
38.704 0.472866 0.340637 -0.368956 -0.271795 -1.09219 1.55424 -0.024925 -6.66134e-16 -24.1149 -0.995886 7.17295 -0.222314 0.783225 -0.0271014
38.705 0.473003 0.340281 -0.368927 -0.271804 -1.09218 1.55425 -0.0249257 -1.11022e-16 -24.099 -0.994832 7.16727 -0.222129 0.78334 -0.0271199
38.706 0.473139 0.339926 -0.368898 -0.271813 -1.09218 1.55426 -0.0249264 5.55112e-16 -24.0832 -0.993777 7.16158 -0.221945 0.783454 -0.0271385
38.707 0.473276 0.339572 -0.368869 -0.271821 -1.09218 1.55426 -0.0249271 -7.77156e-16 -24.0673 -0.992721 7.15588 -0.22176 0.783567 -0.027157
38.708 0.473412 0.339217 -0.36884 -0.271828 -1.09218 1.55427 -0.0249278 7.77156e-16 -24.0515 -0.991665 7.15018 -0.221575 0.783681 -0.0271755
38.709 0.473548 0.338863 -0.36881 -0.271835 -1.09217 1.55428 -0.0249285 4.44089e-16 -24.0356 -0.990608 7.14448 -0.221391 0.783794 -0.0271941
38.71 0.473684 0.33851 -0.368781 -0.271841 -1.09217 1.55428 -0.0249292 -8.88178e-16 -24.0198 -0.989551 7.13876 -0.221206 0.783906 -0.0272126
38.711 0.47382 0.338157 -0.368752 -0.271847 -1.09217 1.55429 -0.0249299 1.11022e-16 -24.0039 -0.988493 7.13305 -0.221022 0.784018 -0.0272312
38.712 0.473955 0.337804 -0.368722 -0.271851 -1.09216 1.5543 -0.0249307 -9.99201e-16 -23.9881 -0.987435 7.12732 -0.220837 0.78413 -0.0272498
38.713 0.47409 0.337451 -0.368693 -0.271856 -1.09216 1.55431 -0.0249314 9.99201e-16 -23.9723 -0.986376 7.12159 -0.220652 0.784241 -0.0272684
38.714 0.474225 0.337099 -0.368663 -0.271859 -1.09216 1.55431 -0.0249321 5.55112e-16 -23.9565 -0.985317 7.11586 -0.220468 0.784352 -0.027287
38.715 0.47436 0.336748 -0.368634 -0.271862 -1.09215 1.55432 -0.0249328 5.55112e-16 -23.9406 -0.984257 7.11012 -0.220283 0.784463 -0.0273056
38.716 0.474495 0.336397 -0.368604 -0.271864 -1.09215 1.55433 -0.0249335 9.99201e-16 -23.9248 -0.983197 7.10437 -0.220099 0.784573 -0.0273242
38.717 0.474629 0.336046 -0.368575 -0.271866 -1.09215 1.55434 -0.0249342 4.44089e-16 -23.909 -0.982136 7.09862 -0.219914 0.784683 -0.0273428
38.718 0.474763 0.335695 -0.368545 -0.271867 -1.09214 1.55434 -0.0249349 -2.22045e-16 -23.8932 -0.981075 7.09286 -0.21973 0.784792 -0.0273614
38.719 0.474897 0.335345 -0.368515 -0.271868 -1.09214 1.55435 -0.0249356 2.22045e-16 -23.8774 -0.980014 7.0871 -0.219545 0.784901 -0.0273801
38.72 0.475031 0.334996 -0.368486 -0.271867 -1.09214 1.55436 -0.0249363 2.22045e-16 -23.8616 -0.978952 7.08133 -0.219361 0.785009 -0.0273987
38.721 0.475164 0.334646 -0.368456 -0.271867 -1.09213 1.55437 -0.024937 4.44089e-16 -23.8458 -0.97789 7.07556 -0.219176 0.785118 -0.0274174
38.722 0.475298 0.334297 -0.368426 -0.271865 -1.09213 1.55437 -0.0249377 4.44089e-16 -23.83 -0.976827 7.06978 -0.218992 0.785225 -0.027436
38.723 0.475431 0.333949 -0.368397 -0.271863 -1.09213 1.55438 -0.0249384 1.11022e-15 -23.8142 -0.975764 7.06399 -0.218807 0.785333 -0.0274547
38.724 0.475564 0.333601 -0.368367 -0.271861 -1.09212 1.55439 -0.024939 5.55112e-16 -23.7985 -0.974701 7.0582 -0.218623 0.78544 -0.0274734
38.725 0.475697 0.333253 -0.368337 -0.271858 -1.09212 1.5544 -0.0249397 0 -23.7827 -0.973637 7.05241 -0.218438 0.785546 -0.0274921
38.726 0.475829 0.332905 -0.368307 -0.271854 -1.09212 1.55441 -0.0249404 1.11022e-15 -23.7669 -0.972573 7.04661 -0.218254 0.785653 -0.0275107
38.727 0.475962 0.332558 -0.368277 -0.27185 -1.09211 1.55441 -0.0249411 1.55431e-15 -23.7511 -0.971508 7.0408 -0.21807 0.785758 -0.0275294
38.728 0.476094 0.332212 -0.368247 -0.271845 -1.09211 1.55442 -0.0249418 8.88178e-16 -23.7354 -0.970444 7.03499 -0.217885 0.785864 -0.0275481
38.729 0.476226 0.331865 -0.368217 -0.271839 -1.0921 1.55443 -0.0249425 1.11022e-15 -23.7196 -0.969379 7.02917 -0.217701 0.785969 -0.0275669
38.73 0.476357 0.331519 -0.368187 -0.271833 -1.0921 1.55444 -0.0249432 9.99201e-16 -23.7039 -0.968313 7.02335 -0.217517 0.786073 -0.0275856
38.731 0.476489 0.331174 -0.368157 -0.271826 -1.0921 1.55445 -0.0249438 -7.77156e-16 -23.6881 -0.967247 7.01752 -0.217332 0.786178 -0.0276043
38.732 0.47662 0.330829 -0.368127 -0.271819 -1.09209 1.55445 -0.0249445 1.11022e-15 -23.6724 -0.966181 7.01169 -0.217148 0.786282 -0.027623
38.733 0.476752 0.330484 -0.368097 -0.271811 -1.09209 1.55446 -0.0249452 1.11022e-15 -23.6566 -0.965115 7.00585 -0.216964 0.786385 -0.0276418
38.734 0.476883 0.330139 -0.368067 -0.271803 -1.09208 1.55447 -0.0249459 -3.33067e-16 -23.6409 -0.964048 7 -0.21678 0.786488 -0.0276605
38.735 0.477013 0.329795 -0.368037 -0.271794 -1.09208 1.55448 -0.0249466 1.22125e-15 -23.6252 -0.962981 6.99416 -0.216595 0.786591 -0.0276793
38.736 0.477144 0.329451 -0.368007 -0.271784 -1.09208 1.55449 -0.0249472 -1.11022e-16 -23.6094 -0.961914 6.9883 -0.216411 0.786693 -0.027698
38.737 0.477274 0.329108 -0.367977 -0.271774 -1.09207 1.5545 -0.0249479 2.22045e-16 -23.5937 -0.960847 6.98244 -0.216227 0.786795 -0.0277168
38.738 0.477405 0.328765 -0.367947 -0.271764 -1.09207 1.5545 -0.0249486 1.11022e-15 -23.578 -0.959779 6.97658 -0.216043 0.786896 -0.0277356
38.739 0.477535 0.328422 -0.367917 -0.271752 -1.09206 1.55451 -0.0249493 3.33067e-16 -23.5623 -0.958711 6.97071 -0.215859 0.786997 -0.0277544
38.74 0.477665 0.32808 -0.367886 -0.271741 -1.09206 1.55452 -0.0249499 0 -23.5466 -0.957643 6.96484 -0.215675 0.787098 -0.0277731
38.741 0.477794 0.327738 -0.367856 -0.271728 -1.09205 1.55453 -0.0249506 4.44089e-16 -23.5308 -0.956574 6.95896 -0.21549 0.787198 -0.0277919
38.742 0.477924 0.327396 -0.367826 -0.271715 -1.09205 1.55454 -0.0249513 5.55112e-16 -23.5151 -0.955506 6.95307 -0.215306 0.787298 -0.0278107
38.743 0.478053 0.327055 -0.367796 -0.271702 -1.09204 1.55455 -0.0249519 -3.33067e-16 -23.4994 -0.954437 6.94718 -0.215122 0.787398 -0.0278295
38.744 0.478182 0.326714 -0.367765 -0.271688 -1.09204 1.55456 -0.0249526 -7.77156e-16 -23.4837 -0.953368 6.94129 -0.214938 0.787497 -0.0278483
38.745 0.478311 0.326374 -0.367735 -0.271673 -1.09204 1.55457 -0.0249532 6.66134e-16 -23.4681 -0.952298 6.93539 -0.214754 0.787596 -0.0278672
38.746 0.47844 0.326033 -0.367705 -0.271658 -1.09203 1.55457 -0.0249539 6.66134e-16 -23.4524 -0.951229 6.92949 -0.21457 0.787694 -0.027886
38.747 0.478568 0.325694 -0.367674 -0.271643 -1.09203 1.55458 -0.0249546 -4.44089e-16 -23.4367 -0.950159 6.92358 -0.214387 0.787792 -0.0279048
38.748 0.478697 0.325354 -0.367644 -0.271626 -1.09202 1.55459 -0.0249552 0 -23.421 -0.949089 6.91766 -0.214203 0.78789 -0.0279236
38.749 0.478825 0.325015 -0.367614 -0.27161 -1.09202 1.5546 -0.0249559 1.66533e-15 -23.4053 -0.948019 6.91174 -0.214019 0.787987 -0.0279425
38.75 0.478953 0.324676 -0.367583 -0.271593 -1.09201 1.55461 -0.0249565 7.77156e-16 -23.3897 -0.946949 6.90582 -0.213835 0.788084 -0.0279613
38.751 0.479081 0.324338 -0.367553 -0.271575 -1.09201 1.55462 -0.0249572 1.11022e-16 -23.374 -0.945879 6.89989 -0.213651 0.78818 -0.0279802
38.752 0.479208 0.323999 -0.367522 -0.271556 -1.092 1.55463 -0.0249578 4.44089e-16 -23.3583 -0.944809 6.89396 -0.213467 0.788276 -0.027999
38.753 0.479336 0.323662 -0.367492 -0.271538 -1.092 1.55464 -0.0249585 1.11022e-15 -23.3427 -0.943738 6.88802 -0.213284 0.788372 -0.0280179
38.754 0.479463 0.323324 -0.367461 -0.271518 -1.09199 1.55465 -0.0249591 0 -23.327 -0.942667 6.88208 -0.2131 0.788467 -0.0280368
38.755 0.47959 0.322987 -0.367431 -0.271498 -1.09199 1.55465 -0.0249598 5.55112e-16 -23.3114 -0.941596 6.87613 -0.212916 0.788562 -0.0280556
38.756 0.479717 0.32265 -0.3674 -0.271478 -1.09198 1.55466 -0.0249604 0 -23.2957 -0.940526 6.87018 -0.212732 0.788656 -0.0280745
38.757 0.479844 0.322314 -0.36737 -0.271457 -1.09198 1.55467 -0.0249611 -6.66134e-16 -23.2801 -0.939454 6.86423 -0.212549 0.78875 -0.0280934
38.758 0.479971 0.321978 -0.367339 -0.271436 -1.09197 1.55468 -0.0249617 -1.11022e-15 -23.2644 -0.938383 6.85826 -0.212365 0.788844 -0.0281123
38.759 0.480097 0.321642 -0.367309 -0.271414 -1.09197 1.55469 -0.0249624 1.11022e-15 -23.2488 -0.937312 6.8523 -0.212182 0.788937 -0.0281312
38.76 0.480223 0.321306 -0.367278 -0.271391 -1.09196 1.5547 -0.024963 4.44089e-16 -23.2332 -0.936241 6.84633 -0.211998 0.78903 -0.0281501
38.761 0.480349 0.320971 -0.367248 -0.271369 -1.09196 1.55471 -0.0249637 -4.44089e-16 -23.2175 -0.935169 6.84035 -0.211815 0.789122 -0.028169
38.762 0.480475 0.320637 -0.367217 -0.271345 -1.09195 1.55472 -0.0249643 3.33067e-16 -23.2019 -0.934098 6.83437 -0.211631 0.789214 -0.0281879
38.763 0.480601 0.320302 -0.367186 -0.271321 -1.09195 1.55473 -0.0249649 5.55112e-16 -23.1863 -0.933026 6.82839 -0.211448 0.789306 -0.0282068
38.764 0.480727 0.319968 -0.367156 -0.271297 -1.09194 1.55474 -0.0249656 -1.11022e-16 -23.1707 -0.931955 6.8224 -0.211264 0.789398 -0.0282257
38.765 0.480852 0.319634 -0.367125 -0.271272 -1.09194 1.55475 -0.0249662 -3.33067e-16 -23.1551 -0.930883 6.81641 -0.211081 0.789488 -0.0282446
38.766 0.480977 0.319301 -0.367094 -0.271246 -1.09193 1.55476 -0.0249668 8.88178e-16 -23.1395 -0.929811 6.81041 -0.210897 0.789579 -0.0282635
